V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4263.37;1819.18;1807.44;1867.72;2286.55;1792.37;1097.47;1129.98;611.46;653.99;320.40;130.76;289.66;71.18;47.25;-26.84;379.52;48.14;249.71;103.72;342.37;899.31;37.18;287.76;-50.22;85.22;126.47;-13.56;311.78;103.14;272.21;117.38;73.46;166.24;305.58;78.40;82.49;497.99
4557.11;2042.86;1431.01;1886.51;2863.31;1490.49;1295.23;1069.63;541.58;760.07;462.90;393.26;356.30;158.35;4.48;-134.81;143.14;175.12;253.58;115.93;283.69;1245.72;-3.17;-290.50;-54.31;-153.54;-16.38;-5.24;20.18;109.40;47.30;71.09;-127.27;80.07;67.22;81.56;26.27;137.79
12294.68;36575.90;60706.94;42819.01;28853.13;11787.75;6821.98;4039.04;2269.09;1353.18;660.21;344.81;312.40;286.85;254.19;191.26;282.94;231.23;261.59;403.85;137.13;1009.70;-39.31;150.73;280.43;4.19;-157.08;31.85;179.43;257.48;321.28;-126.44;137.18;-44.57;-18.72;-311.81;126.81;284.07
12446.21;37699.85;62753.52;43700.94;30595.12;11579.08;7134.58;4131.13;2404.66;1153.11;1121.43;435.58;594.48;61.17;3.21;128.42;154.80;306.33;241.79;452.37;64.60;943.04;-132.73;413.28;149.11;64.41;71.92;-58.18;-3.76;47.64;231.01;-218.43;184.87;19.70;111.71;19.60;-82.25;66.45
4167.77;1851.39;1573.01;1716.51;2130.14;1283.57;1436.64;730.00;663.75;428.48;536.69;161.66;187.33;133.48;153.85;116.77;34.29;264.58;346.28;254.15;507.98;931.27;54.30;130.87;-197.02;-156.89;109.45;257.43;224.34;158.88;579.79;322.67;140.71;163.76;351.89;112.15;-49.43;483.99
4798.68;1702.33;2010.34;1826.99;2457.22;1449.43;1206.71;1151.85;586.53;837.83;488.00;396.63;278.96;0.62;-23.05;0.20;42.57;73.99;181.08;219.24;389.44;1035.49;-40.39;155.20;581.24;110.57;133.11;-0.36;250.53;224.51;400.04;500.69;226.00;353.72;292.21;452.01;310.53;529.19
15805.02;52767.66;87508.76;60411.80;42239.36;16351.73;10628.54;6276.35;2930.99;2085.95;923.77;669.30;694.69;212.10;-7.40;49.62;100.48;100.03;239.90;222.19;354.17;856.26;190.70;129.31;366.70;155.62;-11.97;-118.51;8.61;193.37;347.90;276.30;345.70;97.17;217.94;411.91;246.37;269.14
950.82;808.09;802.67;1331.94;2201.89;1296.24;1337.78;1270.41;751.96;602.74;456.44;326.74;238.98;302.42;88.62;178.25;156.88;382.79;268.15;645.42;350.12;512.91;39.35;152.87;274.71;339.81;106.35;139.56;76.18;223.76;3.15;-175.63;-213.07;-91.32;-172.87;70.65;-212.16;44.75
4620.41;1904.00;1894.30;1470.03;2361.89;1367.01;1347.55;1090.58;736.14;447.86;501.65;388.42;352.59;-128.25;26.48;169.69;-42.92;183.40;223.65;161.50;254.13;931.63;322.70;163.70;319.20;33.56;-75.42;84.22;265.94;49.20;142.84;-337.15;12.59;105.46;15.96;183.96;-366.51;-110.75
4070.11;1982.19;1993.40;1562.94;2072.00;1395.01;1333.53;1290.61;754.12;507.39;528.29;246.94;185.67;-258.94;131.81;15.31;-0.61;353.37;271.08;340.84;263.24;734.32;-106.19;183.29;-52.31;21.09;146.94;61.18;124.82;-0.20;261.20;-205.88;-269.00;-13.16;-421.25;-200.89;-130.57;-212.12
4712.07;1903.83;2004.81;1594.60;2555.44;1522.48;1354.45;1136.38;601.82;620.93;368.36;310.23;273.54;-94.40;-12.10;-21.70;7.98;329.14;367.07;398.04;327.29;1083.02;-67.16;162.14;161.10;98.81;145.43;259.91;121.42;-65.87;491.28;125.02;29.39;163.52;271.84;112.48;56.88;489.58
4314.68;1513.27;1945.54;1057.64;2646.66;1363.37;1423.27;831.86;599.02;663.58;305.15;674.96;499.19;146.10;426.65;-19.01;220.39;274.75;95.90;559.58;655.50;1186.65;20.24;12.74;82.59;32.57;13.64;1.72;13.93;11.23;190.90;114.69;75.46;21.73;192.83;223.20;62.44;186.70
4100.57;2406.52;1950.50;1533.77;2410.32;1375.07;1212.18;1240.47;595.99;707.05;603.42;218.03;314.94;375.31;70.64;-80.64;58.74;319.59;125.19;111.53;507.80;1056.31;-217.32;426.11;32.10;216.32;175.77;-178.33;-100.12;295.22;319.18;-232.99;-223.06;-30.79;-59.42;64.63;35.76;-0.49
4653.22;1977.63;1916.33;1671.55;2514.27;1225.12;1453.44;1246.04;669.07;657.51;606.87;35.27;183.83;-23.71;-5.41;-62.88;161.82;266.60;280.53;52.79;501.69;747.74;136.99;82.56;248.05;47.67;172.71;5.68;28.26;93.91;249.43;-66.22;-254.50;-93.97;-54.31;-158.65;-271.58;171.86
5454.17;2589.08;2858.15;2583.39;3674.96;2019.01;2155.31;1474.43;1151.62;1186.35;790.96;389.37;317.36;283.65;-97.00;-65.70;4.86;121.34;395.01;-4.72;262.46;868.81;-134.86;-3.47;93.31;-23.80;48.27;-31.49;-28.46;-240.62;575.67;125.06;479.35;133.05;164.38;172.19;235.16;625.13
4509.57;1937.07;2098.91;1781.91;2436.79;1319.02;1178.27;891.51;814.97;569.19;569.88;205.66;342.43;160.93;-16.37;-115.04;-121.29;156.71;199.76;410.52;506.07;917.57;29.84;-17.40;-2.00;-81.75;-98.36;61.26;-21.90;-131.18;256.66;210.29;-18.80;-320.29;-172.71;-424.79;-296.17;118.91
12237.88;37208.23;61541.72;43642.73;30269.27;11887.09;6991.17;3855.05;2325.01;1542.34;535.79;464.71;349.22;132.81;-3.89;24.71;124.46;-11.32;197.37;85.88;45.92;752.13;138.07;83.70;283.79;101.64;79.32;222.90;-181.39;94.22;295.97;132.65;188.78;4.88;-19.42;224.84;229.43;-100.47
4334.90;2183.61;2358.75;2172.27;2800.18;1443.65;1236.84;1226.23;797.33;676.19;343.43;472.19;441.55;141.00;102.54;-202.84;7.11;124.38;158.90;208.62;509.44;767.37;-201.97;1.10;318.25;133.33;142.49;39.61;29.26;39.66;315.06;-77.30;160.87;253.91;138.85;-181.62;270.88;315.36
11893.17;35064.45;58594.52;40670.59;28038.50;11240.74;6998.12;4327.39;2190.79;1533.46;616.47;480.45;597.23;263.92;342.64;-321.81;-174.39;382.22;532.89;228.23;268.84;954.00;160.85;412.55;389.76;100.37;-50.21;105.95;182.31;-153.95;352.44;184.40;202.09;280.56;163.43;259.45;147.10;-32.06
4400.56;1990.42;1710.49;1747.64;2375.23;1070.70;1433.47;1186.17;583.20;473.93;320.31;159.93;221.15;86.26;53.98;-15.55;26.57;285.80;352.58;249.97;405.93;999.01;-90.48;68.22;557.90;169.93;2.90;213.06;89.79;-86.71;213.68;-320.95;-16.63;-81.62;-95.51;-47.16;-213.88;-312.55
4413.45;1795.11;1673.25;1669.33;2507.49;855.94;927.59;1020.50;673.26;568.01;218.49;529.59;276.63;162.47;100.80;-118.01;78.20;-4.23;391.10;-43.98;9.98;814.90;-27.44;178.03;542.60;49.47;262.72;101.83;128.83;268.08;301.69;324.02;150.33;435.17;57.20;141.02;176.89;496.35
26565.65;77397.27;128955.70;90509.88;62625.06;23795.91;14693.16;9038.67;4422.24;2891.29;1410.70;532.06;828.42;85.22;420.69;-16.47;25.45;276.91;535.68;421.09;644.43;1731.33;-77.35;206.30;93.63;202.85;165.95;263.43;115.86;28.63;300.18;-64.29;-130.16;-77.80;-465.91;-408.67;-218.92;421.05
34911.29;99200.03;170858.80;117276.63;83290.41;31816.54;19853.47;11858.15;6409.91;4085.38;1722.26;1084.39;1281.97;469.04;430.84;467.19;203.26;590.68;909.23;620.45;1039.74;2316.59;-199.25;361.59;146.93;141.66;61.27;-75.34;44.20;151.56;754.08;-307.73;-60.53;193.50;-148.46;-175.55;-278.82;-119.76
31567.82;32497.11;50521.80;50133.00;79309.70;49889.43;46628.09;41346.32;29768.91;23775.36;15142.45;8392.05;10758.70;4150.91;2892.94;1519.59;1503.05;7991.31;12794.40;14427.27;14758.86;19020.90;1813.90;6295.95;4948.41;4356.56;2809.15;693.03;1753.44;1751.00;1511.02;340.59;441.49;2822.67;990.30;648.76;679.42;761.42
4560.88;1497.25;2014.37;1338.13;2067.27;1406.93;1019.76;570.12;743.14;552.88;451.02;279.93;-158.72;-170.52;90.69;254.35;154.19;178.56;147.74;243.30;619.23;934.64;164.43;54.89;295.00;-24.47;42.62;-43.37;122.46;20.53;166.80;-148.56;-101.83;278.04;-45.57;187.40;113.30;-70.16
12332.63;36192.52;60025.66;41813.99;29199.36;11473.73;6911.85;3990.17;2152.76;1563.66;723.67;494.49;372.83;145.48;-108.21;337.32;-63.42;115.13;472.14;411.56;120.91;794.17;114.62;53.74;-56.85;5.86;-87.27;-157.76;136.59;30.39;57.94;313.65;-8.68;34.29;-127.39;217.42;91.41;331.60
12077.86;36353.21;59374.03;42120.99;29224.47;11433.86;7019.13;4244.99;2319.09;1453.23;557.53;362.57;483.53;188.09;139.81;142.20;23.54;164.95;130.18;435.17;498.91;533.08;117.97;363.24;373.55;84.03;21.83;-102.83;70.34;-3.52;-44.28;-272.23;20.89;51.72;-374.57;-320.22;-96.94;-319.93
4968.63;1936.08;2085.71;1393.72;2476.12;1460.43;1294.58;1079.49;857.10;582.73;710.75;599.92;-1.75;335.81;141.16;161.93;-42.35;-12.38;140.58;452.50;339.73;762.72;269.99;393.42;45.41;142.50;-78.40;80.98;238.84;138.22;254.51;268.16;540.01;372.86;82.48;202.94;111.01;29.57
4673.91;1330.75;1371.21;1239.55;1862.26;1184.37;951.42;899.88;454.07;392.21;575.52;67.82;0.29;200.80;111.29;-82.09;10.01;-124.65;185.63;316.29;368.89;797.96;-28.62;502.41;604.40;28.82;100.79;-173.17;192.68;42.01;294.79;197.57;366.84;323.33;27.42;101.29;132.74;75.18
4578.35;1918.08;1570.03;1507.66;2559.99;1303.91;1239.36;928.42;643.66;711.54;206.78;432.64;309.24;191.70;218.78;-198.18;-6.50;27.62;411.08;212.75;351.53;599.05;367.17;194.75;312.89;85.38;100.87;46.69;44.44;72.55;109.45;165.05;105.96;421.93;339.19;213.23;387.87;158.35
4604.22;1609.41;1864.43;1464.88;2787.22;1285.85;1332.70;996.57;678.53;516.44;502.85;107.72;568.24;98.63;208.25;-23.71;98.06;177.50;390.11;503.16;308.80;1036.40;121.14;691.63;125.64;230.15;32.60;252.07;70.14;-52.68;480.10;474.46;168.87;73.49;-120.66;14.56;116.13;63.06
106525.09;403425.06;690150.00;490495.31;329444.06;124184.34;77141.39;44697.61;22215.08;12912.32;5777.66;3426.40;3793.96;1247.86;788.49;351.55;489.85;846.14;1167.17;1158.25;1304.66;3700.28;233.99;307.71;250.87;268.06;87.67;135.52;-99.32;34.69;674.48;218.47;317.50;257.97;100.25;280.98;-0.61;147.99
15136.00;45766.32;76529.81;52002.89;36912.00;14389.69;9405.03;5725.29;3001.99;1727.54;893.64;573.34;359.96;588.82;164.97;97.88;183.80;135.70;483.89;521.86;618.41;992.58;-111.67;-151.55;-141.08;173.51;16.58;117.19;22.42;92.42;116.77;82.84;287.85;57.81;-117.32;-296.68;201.36;389.28
12174.58;37197.46;61940.98;43797.82;29659.66;11428.16;6822.33;3900.46;2118.96;1410.37;527.52;236.53;539.01;-1.50;231.39;113.43;336.65;252.95;349.15;389.37;355.08;1125.79;-248.16;41.83;120.28;-57.80;4.69;66.10;99.16;-136.89;110.08;-53.13;86.01;316.67;-172.95;152.50;243.26;-176.79
13433.57;42964.59;71307.74;51530.73;35215.91;13639.75;8370.46;4512.87;2389.28;1229.34;429.19;91.81;394.78;268.12;109.22;-44.08;108.89;-62.41;483.75;354.96;367.20;974.91;-68.97;320.50;62.02;166.78;-108.66;111.91;137.67;18.73;244.63;-37.56;52.24;164.69;-195.26;-30.55;11.91;-135.18
25606.26;72554.56;121068.28;84312.88;58589.04;22526.36;13851.62;7920.65;4146.82;3109.95;1129.18;670.51;810.97;0.83;110.53;88.48;8.67;211.41;792.45;475.93;443.97;1738.59;127.43;330.32;388.99;320.88;56.34;-223.78;-52.64;-183.09;1118.38;378.07;276.66;535.15;270.52;133.56;-71.36;121.36
13200.99;38622.21;66521.99;46487.43;32249.17;12205.61;7507.91;4236.18;1916.93;1084.67;540.95;166.76;568.08;273.23;281.94;-140.76;108.03;500.04;219.47;195.36;115.40;953.04;206.14;184.56;468.54;-41.77;190.60;42.53;270.46;-32.82;-107.39;-317.80;-72.99;-83.28;-211.92;-68.69;-254.35;-89.42
25077.68;73073.83;123108.41;86417.13;58359.26;22548.75;13739.30;8232.76;3611.03;2641.82;1177.01;590.15;660.95;125.59;507.40;-146.10;269.07;472.25;620.10;689.90;561.65;1556.98;174.76;258.17;296.09;265.07;73.07;324.53;34.71;349.43;610.95;380.67;146.37;224.45;6.93;140.16;194.37;225.70
3832.74;1712.96;1468.86;1665.49;2411.59;1554.82;1097.60;913.78;681.64;558.95;163.25;124.23;448.22;-14.87;283.55;-160.32;93.20;-53.47;189.41;276.61;236.95;569.38;42.75;-66.16;-288.69;-72.63;106.99;-20.97;190.04;47.33;258.72;-55.02;169.42;141.50;-189.57;111.54;29.79;361.94
13149.98;37338.95;62454.11;44615.83;29975.27;11819.08;7103.75;4349.04;2304.44;1390.72;873.57;368.80;537.05;78.62;-150.04;32.43;183.28;250.39;276.39;396.36;447.84;1155.28;-221.76;277.71;98.30;155.02;149.17;55.81;3.20;132.44;449.53;-18.80;-86.95;457.15;-256.91;-14.89;-18.50;228.39
12428.31;38713.05;67624.85;47007.42;31662.18;12135.50;7433.19;4317.27;2321.21;1552.31;536.35;516.06;376.37;80.36;192.34;-10.97;-152.20;362.18;109.85;400.53;437.00;687.53;38.40;197.71;163.69;-33.68;32.44;64.18;144.76;-127.90;125.60;45.87;-91.71;-96.93;-249.20;-147.83;-325.31;39.04
35389.21;105734.81;177012.33;125010.67;86191.26;33781.73;20170.15;12635.31;6495.22;4151.76;1647.31;1136.26;1003.51;226.22;245.69;165.07;161.61;351.39;977.04;841.55;1125.98;2526.18;-163.12;139.86;326.24;127.63;227.57;138.20;-144.88;-116.09;963.10;272.44;217.41;649.27;199.51;287.78;200.58;754.61
16098.89;52794.53;87988.99;62295.35;42083.74;16792.38;10078.80;5965.87;2971.26;1779.72;953.65;685.25;536.26;-12.87;256.73;188.85;141.49;207.98;506.34;150.97;377.41;1631.85;82.46;-11.42;-3.68;271.41;157.28;-134.88;93.68;-175.69;100.91;-242.01;-181.29;-186.02;-577.34;-89.39;-67.97;-265.06
12740.04;35573.84;61738.87;43513.67;28786.54;11415.67;6905.25;4152.95;2093.20;1220.90;703.78;587.47;261.22;-59.64;325.85;36.81;-24.75;42.19;387.05;227.32;221.78;571.71;236.84;226.48;141.03;31.37;-217.24;-88.26;65.29;-3.29;145.40;-93.33;71.25;-336.42;-536.47;-162.55;-123.70;14.36
4602.00;1742.11;1883.47;1878.36;2484.08;1481.42;1163.86;1055.52;695.95;442.72;244.71;331.19;214.15;23.51;46.87;123.00;107.38;17.27;313.15;61.46;147.66;1123.78;-209.40;18.22;-24.70;37.59;-35.94;92.86;105.21;-45.72;330.66;-56.82;9.70;187.65;-151.67;-298.77;-28.32;209.26
4206.19;1956.71;1999.41;1682.76;2316.47;1382.17;1080.19;778.74;599.71;482.55;323.80;158.94;271.79;60.01;303.17;122.59;43.00;288.93;274.82;284.87;302.37;903.51;17.03;177.03;411.56;163.03;288.72;43.41;4.56;96.30;418.25;-38.90;-177.12;144.10;1.28;274.95;139.66;454.26
12594.33;36178.23;60905.71;42111.96;28146.56;11289.47;7061.42;4152.56;2199.34;1217.16;325.52;388.46;240.52;-94.98;262.94;107.97;148.77;135.35;25.34;164.72;123.37;1017.91;48.32;260.86;88.04;45.68;96.33;54.81;-82.15;94.07;295.97;-92.37;-46.92;-11.17;-62.19;-54.01;107.33;372.35
4580.92;2136.47;2387.61;1730.72;2442.13;1570.29;1317.55;1098.16;652.08;574.60;450.41;198.88;233.27;151.42;216.62;45.73;-141.36;441.72;422.42;322.82;269.16;965.28;-136.31;267.35;115.56;7.61;64.61;32.57;-133.27;73.41;171.47;181.75;-52.79;280.88;112.62;-189.66;-148.13;-200.94
4633.61;1518.65;1517.21;1465.32;2047.94;1055.49;1015.55;804.29;579.57;849.04;431.90;497.82;311.86;-68.65;228.72;-7.23;127.10;241.50;489.74;233.95;354.54;502.18;-97.77;346.21;177.95;38.27;-55.66;-148.84;27.02;302.22;298.75;-14.77;174.95;-59.52;-161.82;-24.56;167.65;15.22
26499.64;73331.61;122650.51;85651.23;58374.88;23252.54;14074.95;8132.30;4352.83;2592.19;1185.45;811.07;554.96;91.16;80.08;-30.22;323.95;184.06;902.75;393.54;740.37;1704.39;113.35;91.73;11.53;284.68;-203.64;-232.62;72.86;249.34;655.27;497.33;586.88;281.69;238.52;148.36;158.03;587.52
4439.88;1814.49;2080.70;1617.88;1978.24;1299.17;1348.46;1100.66;537.78;604.05;590.68;235.36;613.81;52.41;-4.40;-156.67;120.86;206.17;344.21;238.49;320.19;816.22;322.07;-334.15;145.80;9.89;-208.65;-12.56;84.07;75.53;132.83;-288.13;-176.06;-275.40;-489.79;-331.17;-352.64;-163.45
16602.72;53321.50;88767.05;61310.30;42810.43;16795.89;10148.61;5999.53;3145.77;1806.54;688.41;593.39;450.17;317.13;55.54;143.65;-3.86;29.42;491.49;87.88;489.44;978.52;58.33;13.65;43.77;45.64;-70.53;56.38;-300.93;-69.03;221.84;-25.01;143.01;67.92;-78.06;-145.82;-264.62;160.84
12188.41;35793.26;60493.56;41866.88;28504.96;11135.09;7047.35;4157.64;1998.95;1036.31;899.75;0.04;578.45;-35.92;231.35;-109.86;-0.48;336.94;302.58;363.04;151.98;790.20;-167.56;110.59;-294.87;260.57;-205.83;70.34;-20.94;-7.16;461.55;274.83;316.77;579.19;129.28;323.95;319.74;123.03
4386.51;1967.81;1817.84;1425.47;2487.27;1255.75;1403.51;1038.42;860.56;597.46;542.37;214.78;300.16;-60.84;179.95;151.20;-69.06;222.07;540.99;256.78;631.81;902.32;207.59;163.24;146.30;94.35;12.36;-19.93;145.60;-44.94;290.51;-258.93;-70.91;-245.13;-553.05;-214.63;-331.53;-144.69
25035.23;71134.60;114806.26;81028.68;56350.13;21636.59;13789.23;8155.93;4167.74;2262.75;1139.25;1071.76;628.09;383.74;-164.00;-49.99;182.85;591.65;597.92;416.51;549.03;1820.62;381.89;95.07;286.74;296.40;219.62;-49.69;-112.09;-61.25;710.98;82.97;405.16;149.78;-62.68;72.79;114.98;491.25
12175.22;34777.82;56116.36;39603.00;26679.76;10352.42;6632.90;3908.96;1868.31;1282.40;460.79;336.29;426.43;82.89;-15.44;-130.07;11.36;315.54;489.29;248.43;293.99;714.14;-171.54;301.27;40.96;162.83;-166.74;-10.64;178.99;-42.59;248.04;292.58;304.35;79.50;437.04;247.39;159.67;359.25
4590.60;1775.35;1919.18;1625.29;2130.84;1171.75;1423.75;1180.34;807.66;573.37;166.22;281.57;500.57;158.85;-73.22;227.23;81.37;348.57;359.24;-58.96;396.95;863.61;196.13;-86.62;176.08;34.76;-148.65;-46.41;32.39;-10.76;88.85;-362.92;-77.16;-335.20;28.45;-206.88;-448.06;-332.13
6343.57;2908.13;2461.57;2714.46;3557.97;2095.65;2034.18;1606.83;1024.91;850.19;384.76;259.78;250.97;121.27;179.70;55.17;206.30;300.74;804.33;463.99;429.57;948.07;273.48;-76.12;519.08;153.82;158.99;-100.39;133.43;200.45;221.13;-88.38;160.28;43.27;-44.50;136.02;-10.43;-147.83
12629.19;35805.14;59165.34;40659.07;28763.48;11075.54;7081.70;4302.14;2386.21;1274.18;355.87;454.51;770.49;154.95;137.10;6.91;97.62;275.94;443.70;442.65;328.16;688.99;-167.33;-27.58;360.61;46.04;68.10;90.58;157.77;265.85;85.31;-71.64;166.87;204.26;301.95;36.86;-50.70;-415.46
52548.91;149239.89;247755.48;175318.33;120778.79;45844.41;29101.46;16642.88;9070.37;4942.38;2042.66;1379.70;1649.01;424.48;489.51;291.03;441.64;887.54;1200.11;1056.75;1263.52;3432.75;134.59;605.15;533.97;442.37;199.03;-97.63;107.69;173.00;1476.49;51.49;112.89;625.14;437.54;-89.76;415.33;802.78
11368.53;34171.62;58792.32;40792.71;27900.99;10386.65;6935.30;3571.39;2048.82;1214.61;524.89;303.87;137.52;47.30;128.72;116.81;-94.33;56.33;284.04;-32.14;239.91;676.57;-68.15;-63.97;118.83;118.55;-108.94;53.25;109.89;-54.05;490.57;92.58;-28.07;119.23;-30.64;-177.44;-63.10;295.17
4479.75;2053.45;1948.53;1809.60;2620.06;1235.68;1400.56;1336.72;879.79;807.11;58.08;359.37;177.84;37.71;98.05;381.52;-143.05;262.37;225.50;216.83;308.93;933.87;24.32;-26.62;176.49;191.53;-110.25;-114.83;201.37;145.26;514.91;203.66;-72.40;187.85;115.51;17.35;61.26;97.90
11685.61;33809.04;56171.51;39414.95;26325.73;11016.78;6402.02;3699.99;1971.72;1188.06;123.39;254.03;86.71;44.98;199.75;-33.71;91.25;164.24;580.23;240.35;304.88;809.83;160.90;-60.64;442.66;31.69;102.30;-161.00;76.70;-173.11;88.55;91.44;-37.13;126.42;367.68;-242.43;68.50;57.84
7257.51;3552.98;4464.98;3342.10;5351.98;2815.70;2803.29;2441.06;1680.10;1375.60;733.78;624.60;15.78;361.52;173.43;114.00;61.90;114.56;436.28;117.06;293.12;986.55;202.61;244.84;246.60;-104.16;95.54;-227.74;118.10;-99.11;600.27;-189.31;18.76;5.36;-39.96;-120.97;-238.19;-360.84
4250.61;1892.81;2115.32;1597.82;2357.12;1029.59;1124.65;881.52;612.02;751.58;30.83;272.58;309.15;36.67;91.07;-93.02;28.61;-12.33;208.89;84.84;210.48;697.07;65.57;53.61;-95.08;-75.66;67.83;-20.17;-90.99;-61.05;387.09;-204.88;69.63;84.66;-76.46;149.96;-208.97;-15.99
4125.45;1809.24;2149.93;1454.29;2136.01;1232.13;967.44;1091.06;769.07;482.55;241.48;377.79;338.47;17.90;305.75;54.89;-117.17;238.10;504.23;259.46;282.46;879.82;301.87;182.46;-36.60;207.91;-136.37;-14.08;-26.98;138.15;368.08;-8.10;159.85;202.35;453.91;161.16;74.27;81.05
5955.99;2782.10;2380.24;1995.08;2927.22;1588.69;1611.26;1494.50;821.97;1068.76;72.37;203.89;342.39;-32.60;21.32;-55.45;-243.88;129.45;283.32;328.59;433.49;1258.55;425.77;211.82;52.81;65.97;9.82;-160.48;-9.25;122.23;241.14;258.09;-59.93;335.77;115.22;267.24;32.20;171.53
12753.40;36195.75;60877.15;42691.17;28170.49;11185.79;7062.38;4090.10;1918.22;1233.08;476.24;233.76;237.35;-38.66;278.89;58.58;92.64;194.94;364.68;257.96;401.19;839.92;263.02;280.54;124.00;-1.36;48.74;-121.63;304.81;95.55;446.12;97.78;-140.29;165.91;63.51;139.30;-7.53;397.39
25366.53;73415.44;121294.95;85439.41;58891.04;22134.12;14103.43;8514.13;4241.12;2843.16;1195.18;680.45;580.36;144.53;216.20;9.44;51.46;402.08;725.81;684.54;687.12;1792.64;244.13;596.29;112.61;487.65;138.32;28.65;300.29;342.12;1118.50;187.12;201.71;371.39;-186.27;-13.53;230.05;434.76
1376.91;1469.31;1462.55;1958.45;2560.03;1536.94;1580.35;1658.07;914.28;747.80;310.11;265.92;240.89;360.11;40.69;-20.73;203.39;286.11;353.88;342.11;570.62;652.47;213.11;-31.78;322.34;262.28;73.67;-23.61;-20.86;-28.43;91.37;-163.88;-53.85;76.86;146.31;78.40;18.41;41.44
25602.19;71873.75;118456.68;83301.67;56128.71;21986.71;13931.51;8564.84;4301.10;2668.94;848.60;567.80;771.57;-23.46;236.38;185.52;212.54;270.74;435.51;821.90;800.33;1528.08;24.50;267.35;333.01;82.15;170.24;-260.31;249.81;456.17;839.69;-21.28;148.37;160.88;-140.38;53.51;152.38;90.11
4254.46;1711.58;1559.45;1486.60;2325.44;999.53;920.16;937.44;463.14;550.69;292.37;211.41;252.84;46.51;60.24;-213.65;-122.24;286.47;618.98;211.61;475.50;1152.64;231.81;-184.47;200.15;25.39;-161.14;124.75;50.40;-115.66;454.45;-172.86;32.84;-37.13;90.60;-21.12;-237.82;-92.23
12230.47;34814.76;58832.64;41663.79;27684.47;11442.14;6879.51;3867.10;1863.86;1138.21;657.49;342.56;-19.16;-218.53;154.95;72.73;116.13;418.64;368.15;142.26;80.55;721.22;42.02;337.58;22.66;164.46;-63.61;150.92;194.84;93.99;281.80;206.85;11.57;292.78;-170.36;47.98;-142.23;-299.08
12262.68;35824.91;60096.86;41918.72;28578.42;11089.74;6546.20;4084.36;2134.04;1258.00;521.11;120.30;75.22;100.67;-10.96;-21.14;226.02;254.53;235.08;421.68;59.91;767.88;119.37;138.86;341.32;126.56;55.86;-164.64;-256.09;-20.42;550.70;2.35;51.98;332.23;-91.26;130.11;185.77;358.48
13125.78;36492.33;63499.02;43457.99;30042.82;11712.03;7190.97;4447.65;2213.73;1544.40;309.63;182.67;-10.29;157.23;58.04;-42.71;122.24;317.47;441.99;431.81;151.98;1018.74;229.69;153.06;373.24;154.70;94.50;60.86;145.84;18.34;15.94;-257.79;-404.91;145.60;-240.75;-616.66;-118.01;-369.37
25558.68;71504.07;119537.78;83079.17;57501.15;22169.97;13926.12;7727.02;4134.59;2754.09;799.48;649.50;805.55;143.11;343.15;-254.27;193.60;375.08;526.41;845.09;521.33;1633.95;10.46;152.42;79.01;240.72;-39.44;-77.54;200.37;59.26;572.64;331.36;363.22;272.27;235.59;-18.33;258.81;258.95
3924.44;1348.23;1705.36;1446.53;1683.67;1014.48;957.15;894.58;484.15;407.60;253.32;321.90;52.02;96.81;-44.20;84.94;121.85;220.97;238.77;558.58;7.15;599.92;-65.89;232.97;51.76;424.59;111.40;17.76;316.98;-66.06;-48.65;21.11;52.45;94.94;69.82;-154.14;-2.58;201.55
12320.42;36104.13;60172.62;42669.85;28772.76;11338.07;6914.02;4010.60;1876.78;1158.48;433.41;122.63;262.80;180.12;143.36;-62.04;225.11;309.85;515.74;92.87;326.84;1201.12;-79.43;-124.11;261.40;316.41;52.68;78.94;33.23;-70.17;683.82;223.89;247.65;401.01;200.91;183.26;353.34;153.54
4677.59;2026.16;1745.19;1253.81;2609.29;1273.67;1511.79;1186.17;820.58;470.64;505.09;331.62;-100.08;17.73;111.76;-14.14;90.56;290.61;579.60;223.69;359.91;909.08;-99.36;294.11;404.38;225.01;257.99;1.76;59.57;281.02;293.83;239.20;197.07;383.50;308.46;218.52;109.74;351.05
5760.80;2883.11;2746.06;2767.00;3846.46;2078.95;1884.87;1684.89;1170.85;777.92;531.91;207.26;379.37;277.96;65.02;-2.97;14.78;184.99;611.82;253.15;108.61;1014.03;66.93;-99.04;449.74;-20.97;147.10;-291.64;135.59;37.04;147.54;221.41;-101.83;-90.27;-311.84;-399.61;-13.18;-39.81
4227.18;1992.36;1881.80;1630.04;1981.04;1423.89;1408.68;866.71;723.13;464.96;257.75;168.75;90.50;25.42;25.42;70.84;-4.77;53.91;118.62;218.92;103.28;378.82;173.31;360.95;505.05;142.78;-77.41;-159.48;33.07;-195.99;197.62;228.92;-7.23;-17.67;130.77;-126.92;-113.51;210.40
12992.62;35837.39;60146.60;42587.96;28581.79;11029.49;6917.58;3954.54;2490.75;1080.67;486.58;381.20;535.51;35.51;79.95;75.50;104.60;565.66;575.68;172.76;-92.39;704.83;381.35;233.24;26.74;-18.77;30.34;-95.83;-11.97;30.94;145.32;91.74;-139.31;-111.35;10.39;184.90;-3.15;158.60
