V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4463.44;1602.18;1468.78;1548.81;2088.10;1395.75;8906.96;142422.20;90777.73;50547.91;15392.71;7086.95;6491.08;1535.25;662.90;203.32;231.88;997.21;31696.20;471033.97;340690.59;244479.86;14771.93;40292.54;27990.67;19773.11;8650.93;3472.37;3625.43;2512.05;707.49;490.49;-31.90;195.49;185.74;237.96;66.13;493.01
4214.93;1938.58;1981.82;1444.35;2871.36;1434.67;9776.71;142961.91;92048.41;50396.20;15532.37;7710.43;7020.43;1685.09;744.29;316.79;198.41;1045.62;33362.91;491884.47;351699.31;257122.16;16024.34;43066.98;28824.55;21531.44;8484.19;3517.06;3762.98;2523.83;611.20;242.35;40.92;321.91;322.44;307.43;246.50;350.65
4372.76;1775.18;2435.43;1546.42;2902.90;1738.73;11374.99;169498.45;106599.75;59044.67;18510.86;8479.58;7532.78;1823.68;1217.05;374.65;142.19;1037.34;32323.19;470481.72;335601.06;244964.06;14829.63;41299.79;26939.48;18165.34;7455.58;3494.78;3176.18;2404.02;293.36;-77.59;-201.37;185.13;-127.51;92.35;-89.04;30.76
6187.19;3318.54;3594.71;2923.92;4603.86;3115.77;14952.52;236573.06;148137.17;81891.77;25502.51;12173.80;10228.53;2417.60;1633.84;740.06;179.77;1423.48;44906.94;662544.44;469844.59;342334.16;21282.58;56895.75;38554.65;27734.46;11182.94;5044.31;5411.86;3375.55;475.98;-109.70;-37.30;-112.25;-481.66;-10.95;-240.07;39.73
4628.89;2000.45;2100.62;1677.09;2588.29;1447.51;8666.26;135763.92;87133.50;47634.64;14376.93;7129.57;6591.20;1518.93;935.24;296.82;-6.50;907.19;30972.38;461588.25;331529.81;246108.25;15961.89;39848.30;27350.68;18240.12;8593.25;3273.56;3209.20;2266.03;721.91;54.22;-78.44;-338.61;-127.10;-228.32;-238.35;185.40
4453.67;1786.33;1962.21;1234.58;2000.69;1288.31;1064.87;1172.10;591.32;508.88;283.11;275.56;150.22;113.79;30.08;-167.07;-281.21;160.67;136.44;559.45;616.50;1025.77;124.85;161.19;-117.37;-207.35;-213.02;-109.07;-274.15;-195.37;391.92;-174.16;-74.31;-283.16;-140.38;-258.51;-195.10;306.55
4218.35;1497.59;1517.56;1434.88;1616.43;931.52;1125.87;891.60;597.93;627.79;202.00;142.60;80.05;35.92;17.94;72.09;157.27;137.07;105.62;965.65;784.34;865.02;38.36;417.94;218.36;-16.30;-297.27;135.00;-3.92;98.60;209.27;-148.81;8.46;-157.30;84.21;-173.74;-175.01;216.07
4304.62;1803.17;1739.36;1762.16;2555.79;1718.49;9478.35;144808.25;92353.08;50304.02;15865.04;7852.34;6703.57;1762.63;1227.41;353.72;188.96;1065.00;34780.86;500191.84;362998.75;260849.72;16900.65;43334.51;28681.16;19844.86;9510.22;3329.69;3971.95;1914.45;334.95;-125.02;28.29;159.41;-213.16;-69.34;-110.77;-153.91
4416.66;1467.88;1834.25;1266.67;2254.09;1236.07;9619.41;144794.19;94075.84;50032.88;16269.38;7357.63;6006.38;1727.24;874.49;134.93;151.77;936.39;32728.14;487825.06;349599.22;253992.84;14844.80;41866.81;29070.88;20509.30;9255.13;3621.09;3460.33;2571.78;848.22;185.40;14.16;345.88;201.78;304.06;235.65;450.50
4381.97;1611.39;1650.31;1209.42;2270.97;1293.21;8644.37;144993.56;93552.10;50760.89;16436.04;7026.61;6489.62;1636.67;792.77;300.28;315.50;875.12;33357.78;492821.13;350451.25;259720.09;16455.55;43850.76;28468.70;20204.64;8475.96;3474.89;3838.88;2053.85;592.32;164.92;240.25;214.66;180.62;81.11;162.65;189.40
4275.83;1489.89;1685.09;1747.59;2094.27;1208.55;1048.37;925.30;597.11;357.04;331.24;312.56;267.92;-99.92;170.81;44.56;-64.03;144.11;230.22;430.85;348.11;938.11;138.07;342.78;99.39;-210.74;142.01;54.45;83.27;226.78;-72.24;-132.69;-262.96;-225.31;-389.00;-269.00;-349.24;-60.53
4343.55;1639.12;1526.68;1452.37;2150.14;1050.15;887.69;666.45;359.56;405.66;235.45;88.18;271.54;-193.86;81.56;11.57;111.10;192.30;327.60;540.15;-124.19;1215.50;-22.46;120.82;197.70;141.70;-88.58;-125.15;29.66;194.90;-74.38;-32.44;-301.08;-249.44;-316.22;-5.00;-98.86;105.90
4320.98;1815.09;1842.71;1695.97;2624.43;1350.84;1195.38;644.19;595.47;542.42;329.61;51.87;204.03;44.35;114.00;138.26;300.71;319.01;355.01;-161.23;19.77;818.23;107.78;73.15;660.15;114.84;117.40;-77.54;251.37;127.74;149.94;-136.93;162.02;-148.44;103.10;-19.40;-15.88;420.40
4024.84;1721.10;1861.53;1563.73;1933.97;1153.69;904.14;1053.19;838.95;687.89;394.96;319.17;78.09;128.25;26.14;123.28;-118.13;-6.91;225.36;818.81;449.16;1238.19;125.17;-135.57;326.01;294.53;-13.48;110.31;-50.76;39.11;75.05;69.62;116.34;125.73;114.97;-87.75;-28.60;79.42
6229.25;2910.36;3089.65;3256.91;3835.21;2326.71;2028.19;1815.19;1258.92;963.69;583.92;455.76;571.08;406.37;35.41;-39.26;-45.73;135.00;220.32;150.24;133.26;545.14;-52.71;235.84;607.62;34.20;-30.30;41.57;55.45;235.30;453.40;18.97;146.67;67.11;143.10;-54.54;-88.18;21.21
1247.04;1262.50;2230.87;2281.28;3030.52;2243.98;1892.12;1746.25;1296.04;1115.04;465.27;276.21;357.46;180.95;28.00;51.27;193.08;289.77;641.52;657.31;979.92;985.73;373.06;289.27;378.78;315.18;124.24;80.06;44.96;78.50;515.46;467.75;-115.36;171.23;354.53;312.35;212.04;283.87
4369.64;1722.48;1983.05;1733.42;2395.22;1437.43;960.37;1192.61;616.04;592.98;442.41;202.03;125.49;79.16;49.83;-60.96;115.96;318.93;363.38;457.63;-37.90;1092.56;93.38;176.89;239.11;228.36;431.61;-70.46;-21.26;169.91;497.59;18.67;-173.38;14.42;78.97;19.44;-26.47;165.74
4119.71;1701.72;1824.90;1522.48;2323.43;2054.24;9954.28;158587.14;99658.55;55171.05;17281.89;8023.25;6627.31;1805.57;608.59;609.55;261.09;728.76;34187.36;496847.59;356412.56;261627.64;15979.15;42614.57;30670.93;19902.06;8006.62;3365.50;3453.40;2068.87;641.48;123.08;-102.81;348.03;115.92;33.42;-52.54;-121.52
4138.30;1914.38;2068.03;1427.47;2561.69;1395.01;1327.67;1035.93;1016.01;669.03;232.10;329.03;433.64;-49.67;-59.43;-126.89;50.76;25.99;301.37;88.01;171.12;624.98;11.68;475.75;243.01;46.64;57.13;-33.69;45.96;-90.15;206.03;-4.70;-26.12;174.97;223.39;162.51;-100.87;182.42
4338.67;1903.70;1752.78;1717.73;2367.44;1777.29;9731.43;142846.19;92177.31;50201.68;15865.77;7278.66;6379.42;1720.39;709.94;376.82;112.23;928.64;33692.71;496577.28;355894.28;258517.66;16454.82;43417.71;29304.58;20221.11;9373.53;3639.30;4172.96;2925.05;826.02;264.93;333.32;267.88;282.15;131.51;174.52;123.80
4111.19;1709.73;1568.40;1455.94;1962.89;1410.48;9417.53;148482.78;94901.43;51480.08;15265.15;7346.35;6442.60;1668.48;707.53;123.64;167.59;889.13;35571.42;513151.19;374589.81;270590.69;16444.09;43617.29;30480.00;20464.26;9401.00;4224.53;4006.58;1830.79;406.47;-70.46;-51.26;76.50;-81.86;9.14;-144.12;8.04
4579.98;1752.57;1994.06;1309.53;2129.71;1478.70;1302.35;1024.31;654.33;743.36;25.96;49.84;335.47;-33.22;-199.62;-47.41;132.09;205.25;26.78;23.74;312.58;1081.05;-23.73;125.39;378.59;156.81;-131.28;4.36;0.36;110.42;-68.96;467.33;25.14;-50.46;-31.01;82.51;-153.32;-365.74
4447.72;1801.92;1929.01;1313.98;2173.89;1211.89;1055.06;895.63;711.46;732.55;249.14;213.36;534.63;329.46;237.73;46.81;197.89;62.10;96.48;-394.22;369.21;681.32;93.97;167.08;68.34;107.19;-136.25;-109.83;-12.73;248.91;128.20;288.09;246.46;119.64;148.21;292.21;248.42;-16.77
4354.69;1874.51;1837.32;1656.86;2109.84;1358.90;1237.49;952.43;732.98;641.64;309.37;537.63;193.91;147.31;270.64;-196.89;89.39;199.30;321.08;178.71;279.14;1286.67;135.04;-84.66;110.88;133.53;87.75;29.97;27.74;39.27;-115.71;0.50;-116.98;-109.12;-131.59;-0.25;-248.87;-317.73
4523.91;1607.30;1728.52;1253.85;2475.55;1498.20;8900.83;142272.44;91585.04;49739.79;15821.30;7215.89;6210.58;1890.96;776.06;261.22;229.01;1154.36;32287.77;479019.44;345008.25;250179.77;15245.98;40564.23;27020.67;18901.21;8680.36;3404.79;3796.33;2252.78;256.74;-352.76;-47.73;147.39;27.67;-139.09;-125.70;-295.58
4431.57;1640.20;1687.11;1205.67;2283.75;918.77;908.92;791.32;885.28;910.06;18.21;133.44;71.34;14.74;-34.52;-27.48;38.58;287.13;161.28;377.25;597.82;1201.44;-56.65;406.66;104.30;257.26;-160.10;-88.82;45.76;-57.89;407.27;179.02;170.02;290.75;274.23;279.30;323.06;445.16
4424.76;2165.83;1921.46;1442.51;2315.21;1366.00;1371.21;1287.46;992.88;719.54;276.57;185.22;299.32;38.25;56.98;175.95;21.85;-36.42;186.80;695.39;549.62;1064.94;284.48;536.48;530.34;167.33;312.85;1.88;52.00;83.58;242.24;39.66;-16.21;-108.59;-22.39;-55.15;-52.21;88.15
6974.57;3756.73;3741.41;3599.27;5084.58;2747.42;2403.04;1893.30;1359.79;1183.01;834.40;474.18;217.57;260.98;-90.61;173.22;20.94;282.06;284.85;368.44;560.19;1259.69;39.49;267.58;219.76;425.23;346.81;-205.90;-195.64;273.95;562.97;-90.81;-262.67;88.07;37.49;15.01;121.16;107.45
4450.67;1779.92;1826.83;1525.92;2496.81;1270.65;1096.17;1094.22;813.02;733.60;297.32;105.99;317.07;151.79;29.82;-27.12;65.67;164.24;231.71;438.21;82.51;700.31;77.39;-91.64;536.88;308.24;141.78;-170.37;72.14;-77.64;531.48;-52.75;220.60;343.12;221.74;92.43;113.67;-81.62
4244.91;1610.10;1931.86;1571.31;2205.74;1153.17;891.29;874.29;789.29;814.80;163.99;232.77;221.28;144.03;-46.24;-88.64;-80.46;20.30;47.79;321.91;277.86;684.24;149.62;0.37;201.56;122.73;19.08;157.48;314.66;135.96;85.52;159.47;164.49;-187.73;260.42;-175.96;152.10;196.45
3909.92;1706.07;1518.17;1952.52;2125.24;1600.00;12042.95;186511.17;118209.23;63489.77;19172.53;9612.85;7986.91;2168.42;1066.63;450.39;333.14;1039.41;35031.55;507302.13;358000.59;261612.30;16576.91;43199.40;30976.65;20223.26;9405.97;3514.30;4856.64;2761.59;406.18;456.67;186.78;31.36;-137.90;237.63;411.52;548.53
4112.13;1621.42;1524.58;1510.62;2077.69;1144.84;1012.60;825.68;512.89;435.69;584.91;493.80;81.55;49.63;6.90;-131.47;43.22;283.78;207.00;230.86;262.33;522.31;123.09;215.57;323.33;234.02;202.76;20.53;-19.18;-31.45;133.50;84.81;87.92;117.37;269.82;86.69;407.63;17.70
6271.61;3584.20;3509.91;3165.39;4264.71;2271.80;2012.90;1863.10;1322.67;911.99;638.68;533.61;509.81;304.17;67.81;132.40;-154.28;-39.64;96.12;659.90;765.43;1034.21;42.39;-65.39;-145.34;207.91;-46.36;-309.76;257.17;161.81;130.39;134.37;111.83;171.84;237.49;15.09;186.06;332.09
4328.22;1901.85;1800.07;1317.33;2391.77;1268.50;1341.52;1031.19;814.23;452.70;494.50;219.67;117.20;58.64;-92.26;242.90;91.73;161.60;236.43;181.34;815.32;815.31;171.77;253.56;221.08;317.33;239.74;127.39;85.23;53.35;504.19;161.02;271.09;420.71;286.65;145.86;147.39;145.79
4458.47;1631.41;2107.86;1594.99;2452.41;1324.77;1192.64;1051.35;820.45;635.97;486.66;361.40;100.16;59.31;-4.99;-273.64;6.20;50.21;203.54;458.41;351.67;1125.06;-50.49;177.76;312.76;196.11;-88.54;46.77;165.70;-61.68;446.67;169.62;171.21;257.44;338.44;328.01;17.27;253.24
9648.71;4001.72;4307.93;3346.29;4665.11;3211.26;18500.41;292600.91;186878.27;102562.59;32114.10;15525.42;13146.17;3207.42;1579.02;732.99;667.23;2002.04;68013.77;990006.81;716813.56;519005.84;32464.45;85660.18;59079.97;41491.66;16909.62;7028.01;7856.23;4440.59;997.83;2.01;2.89;608.60;215.84;9.76;-230.17;119.60
12441.76;5154.86;5248.26;4803.45;6737.37;4522.97;26052.73;403600.31;255381.92;138977.50;42064.52;21296.26;17648.19;4662.81;2371.70;1035.24;639.32;2226.01;78010.70;1144050.00;808220.25;593974.56;35636.94;100598.43;65898.70;47416.30;20139.96;7898.36;8472.38;5061.19;941.36;211.42;183.33;686.89;343.35;416.79;30.28;82.89
4407.76;2001.48;2068.68;1554.05;2025.97;1263.42;1322.85;885.86;784.80;712.81;-2.07;411.29;160.18;116.08;-228.05;116.49;24.93;327.16;165.15;197.95;548.34;791.57;183.86;164.02;133.31;204.92;171.59;-56.98;-33.03;107.60;197.75;82.17;394.10;416.37;165.86;274.83;39.08;194.17
4267.31;2002.99;2643.54;1777.55;2553.91;1532.17;10056.31;148511.14;93079.23;50674.43;15650.08;7722.32;6900.81;1718.85;714.59;222.12;335.26;1010.07;31630.86;466995.69;336138.19;245100.14;14873.69;39896.66;28761.16;18799.36;9009.35;3412.48;2956.68;2910.85;328.31;73.36;249.39;342.92;302.44;107.85;209.91;499.41
5064.15;2529.44;2756.72;2594.42;3603.86;2017.08;1701.39;1945.63;818.25;782.22;441.76;292.76;106.16;314.97;-165.82;164.14;154.71;-66.55;-47.25;559.67;135.86;1259.74;15.67;74.11;65.16;220.43;98.56;-110.11;-108.73;65.01;114.92;171.93;5.70;57.44;171.96;-91.81;35.39;141.47
5324.78;3237.59;3036.61;2568.61;3680.51;2605.45;13593.69;210738.19;133609.16;73383.45;22771.66;11301.52;9784.93;2677.79;1607.11;332.54;374.36;1339.70;40480.29;610612.25;433768.69;320915.91;20279.02;53648.49;35909.99;24773.22;10805.20;4490.56;4932.58;3315.23;517.48;240.04;455.10;567.00;50.60;224.43;89.45;434.15
6499.48;3299.85;3356.98;2819.54;4480.74;2384.11;1907.58;2027.72;1170.07;869.18;544.05;338.32;210.16;88.63;159.81;-1.69;-62.29;83.95;555.39;666.43;877.50;1240.06;254.10;200.32;-55.99;152.27;6.96;-142.24;-274.07;321.58;296.90;28.28;93.07;217.99;277.53;231.81;43.62;-131.96
11482.72;5111.42;5302.18;4388.98;6493.33;4286.43;23085.07;354118.22;222048.27;121722.28;37715.77;16938.36;14758.99;3704.08;1871.66;1060.15;423.26;2567.09;78479.55;1142264.00;804183.94;584099.19;35913.86;96736.43;65131.02;44729.30;20155.07;8071.05;8225.53;4545.84;1031.55;91.27;375.43;9.91;59.38;-227.34;-122.14;231.90
5667.77;2625.89;3078.59;2601.18;3726.23;2841.81;15161.79;229082.31;140749.38;77854.45;24571.21;11465.69;10107.04;2676.92;1614.00;377.34;339.12;1261.88;43720.02;641699.56;446284.13;329411.72;19698.42;54936.60;38213.06;24016.63;10656.90;5112.49;4068.55;3050.95;565.16;-45.11;36.75;-123.01;-3.59;194.49;-122.14;-154.44
4800.26;1831.28;1937.60;1398.61;2178.75;1432.21;1153.18;1163.16;598.80;880.25;385.23;352.24;4.58;305.12;127.58;198.34;97.23;372.97;100.13;440.75;217.68;954.37;139.12;207.12;575.20;84.31;56.02;-21.73;-12.89;35.40;-9.88;-83.01;2.30;60.37;-13.94;-208.93;-149.52;-312.63
4700.38;1942.41;2254.69;1788.19;2373.18;1570.68;1467.25;1482.93;851.74;773.70;595.54;164.90;132.36;134.85;93.02;224.70;-129.87;144.77;68.08;119.20;708.48;983.08;73.36;136.03;209.59;26.83;-5.17;101.39;-41.83;48.03;172.23;-14.10;62.57;227.82;35.14;-45.27;-105.78;-35.94
5501.55;2493.66;2438.63;1948.25;2897.56;1797.10;1660.23;1151.63;1169.64;639.31;612.38;235.27;344.47;256.08;133.76;116.16;295.34;265.59;416.43;720.31;955.59;1113.05;-8.24;305.98;245.55;305.33;192.59;30.97;9.05;1.92;409.50;2.90;-2.47;-157.79;-46.27;-321.78;-92.19;-157.95
4516.50;1769.97;2356.68;1681.93;2733.02;1534.09;1322.72;1222.20;766.91;571.08;294.05;262.76;69.59;-12.17;228.47;-154.22;231.18;-118.13;197.19;30.82;277.95;740.48;-116.47;-132.56;-152.20;389.08;236.28;-36.73;1.92;13.77;-58.53;-49.48;110.00;-22.79;-112.91;-203.84;-46.20;-318.30
4654.64;1396.02;1780.86;1745.76;2400.21;1402.33;1533.20;1016.12;743.83;688.94;393.46;339.06;238.85;-155.78;-247.38;-122.31;-35.11;105.40;418.01;83.20;343.01;1260.10;-74.86;7.85;359.11;126.88;68.38;-113.79;322.31;227.75;649.51;97.91;92.77;199.31;237.70;74.18;292.73;184.79
4098.38;1885.23;1732.43;1528.15;2273.82;1506.62;994.36;985.87;793.40;711.76;276.57;385.18;359.92;-11.84;-55.33;-15.79;-70.75;81.00;107.46;266.49;491.90;1172.08;-27.85;340.18;-58.26;-96.38;248.76;75.70;185.59;-40.25;546.99;145.87;188.82;354.74;16.37;7.55;246.82;386.26
4317.85;1940.26;1724.62;1542.23;2228.76;1561.09;9581.29;151335.25;97480.85;52863.55;15772.30;7976.13;6692.95;2099.52;799.32;204.04;233.26;1138.02;33898.50;489359.16;355700.06;255846.84;15464.12;44438.15;30017.27;20670.65;9087.67;4053.61;4100.86;2614.61;565.58;393.64;491.39;427.74;361.99;217.99;370.69;242.63
4306.76;1576.86;1989.72;1521.69;2339.79;1454.03;1241.27;666.72;628.62;607.57;326.55;400.35;267.96;73.13;181.18;50.43;117.48;64.39;339.44;194.41;81.41;745.69;227.20;189.86;287.74;233.02;233.50;-249.67;1.72;-15.06;239.33;-105.79;-98.22;-21.65;-70.64;-265.35;-128.44;-232.31
4714.26;1813.80;1944.97;1790.24;2312.45;1365.39;1279.00;1043.03;735.36;567.00;575.05;336.90;333.39;33.56;-23.18;110.30;162.21;61.84;351.32;794.53;861.51;1141.50;340.77;-210.04;257.72;291.78;-150.64;-66.14;-49.80;-53.74;-71.40;-56.11;-141.86;-105.06;-264.71;-256.95;-580.11;-17.42
4539.72;2084.50;2047.67;1599.26;2280.73;1380.50;9485.74;143154.56;91409.54;49847.10;15392.49;7871.92;6145.07;1856.11;929.48;49.83;83.71;704.84;33301.89;485479.44;350392.31;253826.95;15037.03;41897.00;29080.14;17566.31;8478.78;3615.77;4019.71;2386.66;744.16;119.60;242.46;329.79;322.44;401.25;102.83;341.83
4049.81;1616.77;1857.37;1412.78;1999.07;1124.11;1105.11;1030.54;804.98;642.17;581.46;212.19;320.77;-58.60;-119.88;-73.81;4.38;196.61;252.86;432.94;523.33;1197.19;6.70;-29.54;-195.93;315.10;-122.65;49.89;15.69;-134.08;504.32;188.93;134.67;144.58;155.26;207.57;165.84;449.69
3946.89;1682.31;1842.01;1484.33;2041.33;1115.35;992.32;1098.25;725.64;580.45;460.66;76.21;353.26;-16.45;135.70;-79.72;296.77;184.99;148.14;484.82;352.08;1098.08;-68.38;206.30;-63.20;69.44;89.61;-49.41;99.64;22.84;138.17;-38.02;201.97;158.44;87.18;-56.51;-65.63;258.50
4680.34;1910.63;1561.25;1519.47;2341.37;1509.69;9241.91;146833.34;92714.62;50402.49;16072.38;7995.59;5629.93;1542.93;860.32;246.07;266.34;842.18;33315.66;486797.94;351809.88;256725.25;15438.80;42882.23;29423.95;19617.90;9379.69;3883.56;2733.25;1703.01;419.80;26.19;212.56;259.80;172.25;101.41;-224.52;58.86
10518.32;5580.56;5840.84;4747.12;6879.95;4594.39;25137.56;381943.41;241585.08;131301.38;40377.73;20879.62;17471.19;4305.77;2542.01;909.07;547.46;2342.46;75093.89;1100738.00;783174.69;567852.88;35666.06;97047.43;63317.74;44887.46;19666.21;9255.24;7459.26;4751.65;1234.93;326.28;198.95;523.45;223.72;3.69;146.12;223.25
4254.33;1828.01;1993.05;1412.25;2337.08;1197.03;1125.48;835.72;805.59;527.34;434.96;-10.85;217.07;-87.09;-23.22;-152.13;152.16;152.61;-53.37;524.31;19.82;868.90;288.42;171.23;148.43;270.65;-66.79;96.23;39.71;167.83;194.39;221.20;137.82;71.87;139.88;281.14;212.45;35.69
5754.12;2972.93;3131.23;3027.61;4471.16;2912.71;14179.24;219835.20;139864.78;75649.54;24049.88;12129.19;9843.57;2401.86;1381.47;617.23;460.54;1519.27;40982.63;606236.06;432728.97;315295.03;19329.03;52928.63;35674.10;25700.58;10866.74;4960.61;4282.29;3065.19;430.82;-109.95;100.00;-182.97;-310.98;-140.08;-114.33;-176.95
7442.33;3758.28;3752.29;3799.22;4707.32;2974.50;17280.37;257933.84;160819.27;89622.62;27082.58;13890.26;11065.86;2688.50;1720.52;416.40;527.69;1575.87;59671.71;856717.00;593877.25;444327.94;27999.78;71664.83;49613.95;34836.07;14238.98;5440.30;5408.17;4476.53;702.07;259.56;188.23;398.21;126.93;16.32;-140.23;-413.02
4469.22;1785.51;1995.82;1812.08;2727.38;1168.37;1113.28;870.96;909.91;794.36;470.17;342.82;162.76;150.67;116.88;77.47;190.30;102.58;433.26;881.22;252.21;945.74;27.40;156.57;19.12;45.28;44.37;124.07;51.76;-196.42;357.95;309.79;39.43;104.65;-159.47;-2.17;16.53;31.08
3983.38;1493.80;1819.55;1579.73;2362.50;1351.45;1275.87;1268.96;804.03;709.69;253.15;303.96;423.77;57.64;190.82;96.88;-56.74;-81.09;93.92;327.45;127.15;817.82;-178.65;90.82;50.26;349.86;-108.50;-21.01;-43.60;307.23;531.69;-81.75;-8.89;115.25;49.69;-99.44;-25.29;-87.54
5793.44;3033.98;3239.33;2764.64;3999.45;2845.27;14157.05;211255.81;131896.86;72610.28;22422.03;11714.19;9409.35;2248.86;1385.75;697.95;294.51;925.55;40415.31;593037.00;411105.22;299835.91;18423.55;51392.40;35408.57;25906.10;11311.87;4808.57;4721.89;2584.06;263.47;65.97;108.47;138.69;-75.05;-28.25;-149.52;270.90
4431.14;1648.81;1873.82;1954.83;2406.91;1630.32;9142.36;141652.80;91561.88;48184.05;15148.04;7266.08;6395.58;1745.85;731.22;249.17;349.57;766.02;31029.21;462509.78;334571.72;247750.55;15106.05;40649.61;29010.98;21332.66;8116.27;3778.97;4533.61;2415.02;546.36;326.37;-117.15;253.50;214.36;136.43;-27.95;292.11
3626.51;1359.64;1795.60;1711.01;2372.91;1423.05;950.21;831.91;1032.60;506.59;486.96;519.48;296.45;2.08;-234.01;93.06;59.78;255.33;311.04;696.98;655.32;871.51;187.93;-213.97;205.82;12.16;66.91;-88.66;-142.64;222.43;300.68;165.64;48.79;229.25;-1.65;157.75;-62.73;365.70
3855.44;1430.21;1937.91;1189.32;1584.28;1454.91;8976.77;144813.86;93515.41;50203.39;14502.26;8538.88;6950.83;1361.28;713.37;388.03;287.97;1020.34;32193.23;479863.53;346544.94;246644.20;15486.67;42265.76;28900.01;20684.85;9321.53;3440.24;3589.20;2277.46;417.11;64.96;227.91;-52.65;73.12;35.80;56.02;74.85
4365.31;2370.56;2088.07;2126.97;2712.11;1742.85;9294.01;143708.91;90211.73;49211.00;15086.09;7729.45;6085.80;1634.01;523.48;376.18;368.30;765.98;31954.95;467598.81;338098.34;241296.47;14803.54;40899.47;28211.57;18977.42;7990.08;3644.54;3225.90;2517.96;346.30;395.94;609.85;114.07;291.14;384.97;139.74;392.74
7179.00;4432.11;4827.38;3997.87;5034.97;3146.89;2796.17;2400.48;1588.10;1429.45;706.96;463.03;282.16;30.98;131.18;145.82;181.98;194.81;634.46;792.62;529.71;1376.20;159.86;550.72;87.36;134.69;-6.04;-110.19;367.14;-53.43;316.03;68.95;211.71;466.74;40.74;-33.87;-27.29;68.73
4138.39;1663.02;2048.50;1813.74;2458.44;1390.41;9580.38;150509.48;95787.88;52102.25;16409.35;8173.07;6608.11;1667.65;905.63;452.56;255.11;1076.18;31297.68;450692.91;321410.72;234845.67;13790.38;40783.13;25717.02;17362.35;8169.31;3308.17;3180.06;1983.21;388.73;128.16;470.25;440.42;330.61;393.33;461.81;440.88
4248.89;1564.98;2136.90;1543.41;2546.56;1670.72;9131.16;142918.86;91416.11;50186.60;14950.48;7421.30;6234.99;1854.87;900.93;530.76;336.43;1049.54;32753.84;493236.06;353747.03;257372.28;16000.48;43578.57;29799.50;20070.04;8564.82;3775.61;3353.12;2111.42;218.27;19.51;9.10;34.29;-374.28;-110.80;-101.77;-75.55
4290.48;1690.70;1995.25;1761.77;2796.98;1930.36;9061.13;142269.41;90969.48;50385.79;15578.22;7253.24;6418.70;1766.57;813.24;481.94;173.40;1006.42;33321.29;485027.28;347719.63;251524.50;15111.53;40934.45;26798.13;19584.10;8627.83;3348.38;3908.74;2230.44;675.66;147.63;244.29;191.99;54.52;19.97;334.10;511.24
4428.74;1728.33;1975.02;1648.62;2268.44;1474.45;9240.61;144064.97;92565.66;50058.64;15913.81;7672.44;6067.19;1523.37;649.15;299.96;282.29;751.75;32378.36;466074.25;336108.50;239698.72;15125.52;42140.14;28946.92;19780.73;9049.07;3726.64;3743.08;2246.60;437.38;124.93;-118.72;401.70;225.99;126.10;244.45;204.82
4263.33;1722.13;2046.35;1652.72;2228.58;1429.41;9772.59;146267.61;94915.65;52029.89;15186.19;8195.11;6365.10;1689.87;889.43;320.21;194.99;933.79;34218.95;490479.69;356029.09;257198.70;14867.80;43300.27;30283.48;18436.59;9470.58;3238.31;4182.56;1649.93;437.76;-11.33;295.80;76.98;98.77;129.50;149.27;-215.30
5084.84;2283.68;2664.95;2549.30;2918.82;1625.11;1496.99;1282.29;609.17;760.82;294.35;234.88;362.84;131.86;-4.40;167.72;161.61;230.97;236.43;503.62;363.06;1184.09;-179.51;-177.49;121.73;-109.22;69.70;-122.47;102.84;-9.27;607.04;75.50;108.55;161.16;-150.89;76.60;150.58;-37.28
4057.74;1922.48;1863.95;1965.17;2244.72;1193.26;853.21;933.59;673.26;505.45;126.44;184.22;-70.18;14.24;14.17;93.38;210.63;347.86;456.75;-34.72;227.25;755.78;43.11;167.30;-210.96;154.62;177.99;-91.50;-88.43;75.33;199.18;30.09;156.58;-31.28;5.81;318.70;-54.79;262.86
3874.20;1592.58;1886.93;1751.87;2765.13;1553.99;10038.81;151229.45;96590.22;52342.88;16212.00;8262.89;5869.53;1591.65;1192.13;341.86;262.00;1175.33;33615.36;502800.38;361417.00;260510.25;15626.06;43334.01;27872.71;20385.49;8442.92;3565.72;3622.14;2000.97;500.95;136.89;364.54;160.22;180.54;238.86;-105.78;278.97
4565.93;1952.10;2165.02;1921.04;2900.89;1593.38;1219.08;1375.86;741.97;965.41;448.48;252.04;414.11;-21.01;45.22;95.91;68.49;58.36;207.63;424.95;164.56;863.43;286.70;219.54;88.00;-0.04;30.97;-110.39;-167.82;-23.98;236.94;-122.20;-163.64;-100.14;-78.48;-145.66;-90.84;194.70
4291.60;1725.71;1543.62;1571.31;2462.82;1394.61;1259.98;917.46;750.57;405.31;294.56;58.57;346.09;-87.67;40.06;194.96;-24.93;112.97;502.11;347.20;581.65;924.51;197.40;297.76;381.45;398.05;145.23;99.43;273.06;238.39;470.30;83.05;118.55;-29.86;-145.32;-171.69;15.51;70.28
