V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4443.82;1933.89;1899.61;1608.11;2332.18;1433.75;1293.84;1011.43;527.67;691.05;106.60;412.50;393.91;6.64;425.89;182.38;-90.99;-11.63;124.07;318.60;196.95;630.42;27.81;-58.99;-107.84;133.69;-234.49;-145.32;-136.51;69.54;151.58;-132.44;-119.19;57.44;206.19;-21.53;-208.81;-169.49
4333.23;2162.21;1789.72;1826.82;2679.56;1428.93;1748.37;1113.46;768.38;695.71;1172.57;656.50;557.50;2697.02;10782.07;6912.67;196.85;214.50;294.89;165.63;342.10;803.48;255.18;398.40;239.06;284.25;284.78;775.17;2083.84;2445.05;5957.40;794.99;860.91;6845.84;9962.73;29767.53;56342.49;144890.00
4240.50;1986.63;1874.48;1706.17;2502.28;1235.50;1100.82;825.99;754.38;755.45;381.14;317.18;153.10;423.82;-71.11;-9.88;-95.15;225.55;383.18;75.76;582.97;970.80;268.99;363.69;229.21;400.72;71.68;375.98;208.05;-27.85;125.39;-64.33;-52.83;7.11;-22.72;-386.36;-110.52;169.98
6573.11;3479.23;3897.49;3484.46;4868.63;2472.50;2548.57;2105.82;1241.38;1186.22;768.87;684.99;514.73;391.05;228.38;-55.13;197.46;253.08;508.10;394.77;454.95;1619.07;381.71;-216.98;99.85;158.21;29.54;-45.29;-21.78;-39.74;539.68;-218.35;-67.63;146.74;158.15;-17.80;-45.42;210.65
4958.70;2420.25;2059.16;1923.22;2903.12;1543.91;1414.06;998.50;590.76;398.41;226.63;165.90;437.30;111.18;243.23;110.90;100.61;215.73;380.43;178.16;312.40;1078.13;192.01;-41.64;-95.44;54.61;66.40;5.88;-251.37;-226.15;262.88;84.69;89.03;75.77;64.41;56.47;256.03;-39.69
4667.79;1833.74;1902.33;2006.81;2398.11;1391.72;1424.27;1278.74;941.89;577.90;404.91;347.57;298.53;149.72;385.66;-3.09;-18.77;346.76;185.09;197.41;306.20;1140.99;134.86;-232.69;400.48;-53.93;-219.62;82.42;91.16;114.29;465.68;315.50;499.51;319.60;-21.82;336.79;301.78;380.26
4061.68;1759.42;1900.97;1599.39;2422.57;1503.86;1314.73;1155.49;893.01;535.61;848.43;526.18;792.39;3779.83;15469.51;10755.03;157.53;290.47;301.68;335.21;676.91;941.26;235.12;170.41;-21.34;-51.98;239.34;1031.16;3694.28;2827.11;10234.26;2161.56;1303.88;11742.57;15679.80;43680.75;85416.00;217585.30
4453.24;1359.86;2080.70;1897.28;2116.32;1384.05;1182.53;1034.83;607.79;590.78;486.92;148.35;498.90;262.60;263.75;-40.18;-76.29;354.82;407.30;343.16;304.97;850.10;97.45;-187.76;-82.87;85.78;-177.80;118.31;-35.59;-20.89;232.86;-91.61;443.41;92.26;46.64;-213.64;-48.08;88.15
6241.97;3324.01;3023.01;3046.96;4066.56;2671.44;2482.01;1955.31;1268.82;1150.61;649.40;396.29;496.19;116.87;279.19;-128.94;-131.78;199.87;500.99;393.31;354.17;1154.60;476.13;-165.25;423.00;317.69;35.34;-108.63;-227.63;-4.81;375.48;-67.52;188.14;216.17;368.38;285.86;20.09;122.66
5211.83;2819.52;3144.22;2429.35;3254.17;1879.92;1951.21;1522.73;1128.24;1096.80;1660.01;812.76;989.43;5883.80;23648.88;15958.54;-65.63;90.20;336.24;437.98;562.92;1035.49;72.95;288.26;357.62;470.75;263.31;1165.23;4212.75;3189.88;12128.28;2532.82;1439.28;14385.11;18059.50;50703.64;99589.15;258847.34
9681.44;3665.02;3713.46;3049.28;4195.49;2526.05;2295.54;1940.67;1310.26;1131.75;1786.20;417.08;1253.81;7322.66;29926.97;20593.20;276.44;232.16;871.47;448.24;608.30;1726.99;200.16;382.69;360.89;580.37;665.82;2027.74;6547.55;5862.14;18431.78;4251.85;2825.69;22017.53;31059.35;83439.13;169216.72;418822.41
4536.76;1553.18;2211.70;1679.92;2315.99;1278.89;1329.32;1342.77;831.56;854.67;1405.87;429.96;1017.13;3914.31;16060.59;10667.84;-18.16;227.75;375.84;498.30;378.82;1005.82;122.54;201.09;-17.98;391.19;157.36;1014.39;3585.03;3386.93;9508.27;1939.52;1535.67;12268.22;17507.15;46584.95;98430.03;250954.48
4371.82;1443.56;1905.80;1455.90;2665.47;1238.40;1665.83;1063.01;618.07;717.60;143.15;321.08;255.43;111.43;-237.35;-191.18;79.42;193.18;368.37;325.68;368.48;438.99;127.12;-13.24;-58.12;-120.26;123.29;46.33;-17.37;-249.30;345.29;-524.99;-207.07;-213.24;-112.75;-99.48;-355.30;-53.36
4461.94;1846.82;1864.43;1694.01;2451.88;1521.96;1220.82;1069.50;975.25;726.31;627.57;132.44;411.32;250.64;91.62;73.21;229.49;204.10;356.81;296.99;409.48;699.21;-170.95;-32.10;-99.48;334.15;129.57;30.13;98.72;164.74;230.76;64.75;168.40;21.94;-10.56;-189.37;117.72;97.86
4005.95;1475.76;1799.72;1662.31;2610.43;1409.86;1354.50;1423.94;776.03;235.27;526.23;333.35;32.61;280.58;-109.22;7.71;69.23;49.11;472.55;163.64;318.41;1050.37;130.78;212.83;153.11;80.12;-34.71;42.61;-117.02;51.63;788.18;27.70;511.51;261.42;218.40;236.32;253.00;15.05
4794.14;1743.23;1764.67;2006.33;2261.96;1511.53;1238.36;972.07;786.70;400.70;1029.42;588.08;938.95;4241.36;17377.34;10979.65;-87.48;154.24;180.45;163.09;129.11;441.69;276.19;169.82;193.66;155.85;631.59;804.02;2743.06;2451.16;9889.80;2220.31;1463.27;10127.49;15831.85;43287.16;87937.51;218821.61
4552.23;2027.75;1860.22;1648.58;2410.01;1319.55;1185.09;982.41;546.90;552.53;351.01;-28.66;24.41;143.49;-101.23;-139.59;169.80;174.06;200.97;435.35;596.41;1014.35;-47.50;157.30;104.48;52.54;122.53;44.57;80.27;352.33;144.56;44.99;121.44;38.88;34.68;52.00;28.03;-25.01
9413.78;4055.11;4360.88;3960.55;5496.23;3072.26;2622.68;2286.70;1731.83;1385.97;1970.29;1036.32;1511.95;7219.00;30528.24;20960.66;-22.15;231.76;588.92;623.90;711.76;1696.54;416.31;105.39;546.69;430.14;680.33;1928.24;5967.71;5649.79;19028.05;4240.48;3062.15;22766.66;29483.84;85042.77;168771.52;429809.09
4353.32;1475.42;1234.91;1043.39;1910.52;1364.38;819.35;550.18;765.18;279.15;756.60;257.23;628.97;3619.78;15229.45;10865.45;-177.91;413.45;259.07;362.18;219.59;952.72;9.15;55.98;186.89;322.91;259.74;827.10;3237.03;3423.81;9867.60;2071.04;1835.51;12353.49;16337.02;43218.07;93568.57;240207.53
4566.66;1455.01;1809.37;1396.69;2853.64;1517.35;1242.48;1125.29;955.59;563.04;941.42;592.53;910.47;4255.44;17284.02;11866.69;134.38;112.75;276.89;262.63;250.39;991.12;348.47;-165.43;382.54;187.07;83.21;1175.40;3498.64;3272.52;9720.98;2063.19;1317.92;13627.49;16782.14;46171.81;94677.07;240214.22
11376.11;5067.50;5237.34;4648.28;6407.01;3683.16;3215.40;2685.54;2187.24;1597.95;2654.00;1075.44;2186.43;10672.94;42195.67;28607.77;170.49;377.55;590.90;491.99;629.30;2021.86;-13.59;174.79;438.94;14.75;635.17;2774.26;8630.11;7311.50;22448.53;4764.00;3740.36;29065.85;37205.80;104299.84;209066.56;520652.16
4504.34;1884.71;1603.02;1443.69;2252.51;1178.32;779.97;807.49;753.08;392.25;481.45;-30.21;214.28;116.08;173.10;78.96;100.22;166.22;339.12;192.73;410.26;823.48;26.08;-117.81;134.72;74.46;-19.08;43.85;-106.69;47.56;249.76;-39.78;176.02;-44.24;-31.26;231.93;81.47;292.19
4641.23;1633.70;1868.25;1581.30;2286.94;1457.54;1250.60;752.05;632.21;681.25;479.99;4.37;207.37;-34.59;187.90;59.91;95.37;182.21;403.11;380.97;279.82;1088.13;-86.45;17.35;-17.94;241.87;80.51;209.34;26.98;108.07;269.10;-108.14;45.09;34.77;123.43;27.47;96.77;204.20
4569.40;1605.49;1528.83;1522.44;1762.16;1303.34;768.55;874.07;978.97;614.52;377.05;423.99;289.83;207.36;-206.73;120.67;0.91;122.93;165.60;402.98;269.52;782.90;52.67;26.67;161.15;20.09;213.06;54.85;-98.76;-81.59;607.54;60.89;-97.71;-81.29;41.40;-362.99;-88.92;261.92
4320.29;2042.78;1886.41;1938.31;2139.86;1403.86;1415.63;951.25;1025.17;618.91;371.93;284.94;278.75;275.89;1.06;236.43;222.25;200.89;288.95;560.31;239.91;889.27;-64.17;441.68;499.65;226.89;-222.48;71.54;85.11;-196.62;241.56;-302.91;24.54;-254.15;-182.44;-74.34;-126.07;-177.69
4039.75;1554.43;1696.15;1581.52;2610.69;1364.20;950.47;1021.95;934.46;829.09;298.22;126.30;511.27;358.12;189.72;104.95;117.30;-45.59;162.63;327.22;258.14;1153.82;-206.91;71.46;294.27;-129.35;-112.75;-135.08;-36.63;-141.98;15.14;-231.48;-118.34;309.32;-194.40;-200.56;-58.35;339.55
13153.54;5553.48;5774.07;5234.50;8067.15;4732.60;3988.60;3625.30;2127.47;1952.92;3388.60;1475.01;2483.51;10894.18;45260.27;29511.85;83.49;488.63;654.57;932.29;871.86;1617.01;220.54;543.74;133.58;669.74;826.32;2320.98;9098.37;8456.68;24804.95;5748.34;4030.80;30618.78;40160.03;115101.81;228872.09;570458.13
4446.90;1692.12;2071.36;1589.54;2257.72;1440.93;1259.42;705.86;637.95;803.54;1283.30;403.76;916.34;3587.09;16581.15;10972.01;-122.11;-128.96;257.22;470.39;559.00;671.78;109.23;87.81;83.09;77.13;-14.03;1040.24;3107.72;2756.04;9258.80;2491.28;1720.24;12489.06;15085.56;45100.47;90845.41;229893.27
4113.46;1420.87;1712.47;1742.49;2146.16;1517.79;1116.36;1307.53;672.48;576.75;436.59;598.06;110.95;110.26;168.99;105.07;44.00;-161.42;379.85;356.77;291.76;1283.06;85.32;-41.55;697.12;69.84;47.35;90.94;-256.93;26.13;13.79;121.45;344.51;43.63;41.90;17.88;94.03;-12.85
4273.01;1763.12;1646.53;1604.10;2289.44;1023.06;1210.62;800.35;473.65;693.91;419.37;249.11;517.85;223.10;-53.60;-16.72;308.34;99.54;392.22;194.77;315.63;592.11;213.52;219.81;192.97;-96.34;53.16;78.02;196.92;-129.42;-108.23;-126.82;73.38;313.46;1.77;-208.11;-170.06;-236.71
3905.21;1583.75;1788.19;1860.78;2152.89;971.44;987.76;937.53;333.15;327.15;310.54;532.53;322.52;-38.17;11.55;41.35;98.58;189.30;228.65;274.57;369.07;904.65;104.93;179.08;168.05;-68.12;81.98;134.96;119.78;72.67;473.20;-82.59;-24.50;513.09;259.18;1.68;244.78;93.62
4534.75;1817.50;1701.63;1732.55;2504.03;1469.46;949.38;1116.44;716.43;606.25;271.83;258.10;68.34;73.92;283.50;167.76;131.70;84.70;127.49;442.52;180.46;749.30;-167.46;123.79;376.64;208.67;24.09;53.89;271.62;-42.01;298.07;-166.60;-184.99;-30.39;-26.60;-64.71;-231.19;-277.22
4385.65;1495.70;1483.65;1674.74;2277.10;1135.73;1216.56;923.16;747.25;549.59;548.57;347.01;169.13;24.96;13.54;-31.78;415.50;250.83;103.59;386.37;144.65;769.15;272.21;104.79;224.26;180.81;2.82;6.00;155.89;146.52;322.71;65.42;426.52;443.54;352.63;372.05;73.98;486.93
4910.08;1840.93;1996.48;1517.20;2497.34;1312.45;991.84;1045.17;799.23;363.42;427.68;121.81;213.90;-48.13;159.98;99.85;111.36;176.88;498.02;281.65;529.35;1009.15;4.53;-137.58;349.62;192.17;34.55;212.66;15.65;116.01;227.64;-337.07;-10.25;72.60;-130.11;92.51;-204.96;-322.50
6261.38;2955.01;3442.75;2866.37;4283.17;2278.33;2238.62;1867.66;1365.28;1225.34;1248.47;778.40;1555.51;5647.41;23793.00;16710.22;33.81;179.04;358.38;745.91;268.29;912.78;18.07;446.75;429.86;143.22;514.18;1524.81;4164.03;3936.11;14034.84;3127.68;2379.22;18775.98;22872.22;66964.73;138432.80;350095.22
4224.39;1901.59;1985.11;1791.41;2396.06;1548.77;1630.58;1148.87;593.09;692.02;402.93;253.82;415.81;99.38;149.32;357.33;166.98;-54.66;472.14;507.84;124.92;707.71;-90.12;-136.12;127.32;80.00;129.97;-32.69;-82.15;27.42;597.83;227.20;133.91;-20.07;210.73;277.41;-28.44;94.76
4599.85;1703.96;1906.50;1508.35;2427.21;1189.80;1152.83;872.93;702.00;519.17;551.24;113.68;357.96;12.29;-91.62;13.42;-158.01;-15.86;201.20;327.22;406.70;1032.52;-226.06;8.63;131.45;320.56;50.45;192.41;343.04;70.05;311.99;90.06;168.53;401.50;47.30;288.69;328.99;40.87
4988.77;1959.42;1827.67;1872.99;2464.22;1468.76;1673.43;905.27;799.23;817.52;398.19;-76.68;330.85;99.80;201.02;271.47;71.05;120.77;266.13;389.82;305.88;793.76;87.72;14.84;455.24;-31.69;197.99;-94.27;99.92;208.47;-163.94;77.80;144.12;-82.18;56.17;301.85;-35.56;-216.44
11052.82;4963.13;4685.77;4779.08;6053.42;3567.65;3324.51;2997.29;2149.73;1574.25;2918.52;1313.52;2513.29;10501.51;41397.58;27790.32;-82.75;251.05;592.07;557.31;831.67;2112.75;418.71;485.61;146.52;577.82;464.57;2449.38;7716.44;6877.62;23093.53;5250.51;3487.65;27463.51;38102.89;103088.30;213205.31;544116.25
4676.44;1717.83;2071.75;1463.27;2270.63;1064.21;1373.60;1011.51;572.96;622.87;1155.57;155.70;652.75;3996.37;15463.80;10966.59;170.67;-83.20;301.82;434.94;328.39;837.09;346.66;326.66;-74.10;276.27;426.52;885.64;3604.45;3661.77;9419.50;1689.78;1519.55;11283.51;15317.11;45624.74;89660.23;231382.89
4560.15;1593.70;1751.82;1379.12;2019.37;1209.12;1267.06;709.54;584.54;661.82;390.01;1.34;531.34;219.90;-34.98;-106.84;120.47;172.92;334.76;338.07;327.02;513.68;13.59;240.04;100.76;-97.74;-45.96;-52.41;-81.19;73.30;298.37;108.82;183.89;102.78;202.52;222.54;97.06;-98.92
4295.54;1615.91;1988.14;1361.11;2176.39;1269.03;1281.78;1110.92;832.77;795.90;1050.35;397.37;462.17;4081.64;15609.83;10385.12;-121.51;129.40;328.41;154.60;402.47;949.62;477.22;-54.52;79.14;193.88;362.11;850.27;3753.81;3314.88;10655.11;2326.19;1558.47;13286.57;16016.97;47000.63;92958.92;240650.45
5330.09;2164.93;2542.95;1898.63;2979.86;1672.74;1335.31;1383.88;835.97;1007.65;316.43;427.62;458.54;-16.49;69.46;85.51;27.66;332.05;563.67;232.54;311.21;1414.64;-50.13;148.08;94.99;166.54;108.98;27.25;-1.52;-148.04;335.03;23.75;428.13;161.73;350.65;338.67;306.77;485.30
6040.02;2480.19;2683.42;2339.05;3213.52;1850.39;1870.89;1464.70;825.68;736.59;596.10;432.42;275.17;98.63;55.33;41.75;77.73;92.49;152.55;401.17;349.48;1072.97;25.72;-0.59;184.08;-7.29;125.47;-299.28;134.87;-22.65;306.57;-297.53;95.07;-24.62;-201.37;-213.44;-56.26;198.41
4318.37;1543.36;1584.98;1400.83;1816.98;1145.98;1164.16;948.01;741.02;532.36;268.78;251.70;98.46;-2.20;70.81;-69.31;177.65;87.91;169.07;254.64;378.87;926.47;123.67;-24.38;173.00;388.52;-36.93;1.68;29.58;76.31;161.80;-83.13;-46.45;257.48;28.78;12.84;-66.58;-95.70
4251.76;1643.73;1244.34;1883.94;2374.31;1057.16;1362.88;1111.53;680.17;568.97;143.84;186.90;332.77;139.58;22.63;-81.05;-146.91;-95.44;341.28;392.82;339.09;1029.65;41.03;203.42;259.77;-25.99;152.79;3.16;213.46;65.63;211.75;-5.41;49.39;92.95;207.47;74.75;158.40;-19.38
5422.95;2579.09;2281.62;2198.43;2778.87;1521.03;1925.77;1115.30;1080.70;947.78;955.16;624.21;1605.07;5717.84;22788.98;15633.63;40.01;202.43;199.98;531.44;302.10;1177.11;2.13;184.24;-180.94;87.85;120.07;1413.30;5031.58;3919.21;10845.50;2670.60;1468.50;14399.04;17954.22;54903.77;106962.95;274950.38
4351.95;2095.39;1775.64;1827.12;2726.19;1415.34;1486.70;1148.13;744.83;634.17;1036.44;723.11;1051.49;4026.19;17198.28;10961.04;-99.23;102.62;73.58;302.44;221.83;594.81;160.13;216.16;-17.71;254.59;154.02;1015.67;3475.38;3583.27;9253.12;2014.38;1236.00;10773.14;16336.89;45127.17;91988.90;234238.97
4687.53;1775.22;1555.15;1854.46;2247.52;1515.95;1188.43;847.99;738.26;671.40;238.42;250.36;161.43;208.94;104.48;35.56;100.57;282.50;114.21;231.54;342.33;868.36;263.20;273.28;25.47;12.99;231.43;37.21;264.38;315.87;195.77;-94.21;98.60;-117.41;-77.73;-131.30;33.31;13.26
5318.23;3018.91;2509.79;2911.93;3656.32;1914.45;1965.67;1762.82;1189.30;925.23;1746.80;901.72;1348.35;6332.87;26862.41;18321.94;51.33;86.20;468.50;237.17;413.54;904.51;84.50;273.42;401.66;68.92;189.13;1025.24;4239.05;3472.51;12521.64;2663.76;1990.77;16284.57;21279.14;58584.77;124964.52;308220.34
5300.07;2167.34;1955.02;1745.72;2548.83;1457.36;1438.68;1250.51;795.73;830.14;305.41;160.11;652.33;131.69;20.77;-65.94;254.81;48.49;249.08;351.01;154.76;1104.75;1.00;115.34;368.33;302.66;17.69;-3.68;295.56;-97.20;548.00;-33.45;53.47;-79.46;-9.36;238.90;45.71;280.65
4009.25;1594.81;2026.75;1997.95;2862.08;1482.87;1232.28;1089.53;819.55;712.33;937.68;621.32;992.22;4071.63;16672.39;11943.56;50.24;-160.94;123.08;292.55;98.50;947.88;158.09;48.26;185.85;264.51;314.05;1252.62;3058.32;3062.45;9219.86;1877.83;1054.02;11383.25;14770.66;43763.54;89997.08;226111.14
4360.38;1867.92;2087.99;1742.54;2607.50;1629.40;1141.76;967.33;815.05;532.84;866.51;392.83;880.10;3450.04;15342.19;10409.31;248.95;20.92;354.38;92.37;447.70;865.07;-179.78;189.95;473.17;325.26;142.57;954.02;3380.82;2709.73;9154.39;2009.68;1041.86;12140.46;15095.37;43049.53;86531.86;220001.52
4478.86;1852.03;1329.84;1313.50;2025.45;1091.91;1444.02;978.86;479.96;654.78;774.64;576.71;854.37;4004.97;15588.08;11399.34;165.59;110.38;569.66;75.49;355.63;900.09;181.68;168.45;480.12;340.53;368.04;1059.88;3438.43;3278.08;9273.01;2447.30;1463.10;11081.77;14851.32;44253.40;87532.73;220901.02
5331.89;2327.77;2410.34;1937.74;3094.22;1340.10;1785.79;1500.90;1202.14;576.58;1670.99;741.09;933.00;5717.30;21599.13;14979.72;243.02;82.50;401.36;422.23;624.43;1390.39;181.37;-27.26;302.72;458.28;365.85;1539.01;4780.42;4154.08;10872.58;2548.90;1717.39;14369.83;18511.31;54079.21;109006.77;279216.81
4621.70;2122.60;1606.35;1729.33;2218.47;1116.31;1353.89;895.54;703.42;586.87;486.02;555.87;128.73;-92.65;97.08;198.01;174.65;25.99;316.40;281.83;375.77;799.01;61.95;-36.35;404.02;156.13;104.09;66.34;-86.47;-132.20;522.94;-14.14;27.01;260.77;220.38;374.96;343.43;419.38
2956.06;2827.27;3541.58;3717.86;4934.48;3214.72;3122.36;2779.81;2003.57;1350.01;1053.27;490.78;769.24;189.38;102.37;30.58;465.14;445.55;699.66;718.54;918.92;1241.34;362.55;535.02;381.23;515.04;63.57;291.60;30.83;257.87;117.02;319.40;164.66;673.97;386.73;151.15;172.64;-38.26
4328.26;1896.30;1874.08;1281.41;2559.94;1330.02;1211.01;1150.80;919.85;833.70;493.47;180.29;-35.44;319.08;286.25;111.46;24.88;231.06;200.88;308.07;834.54;1037.96;-222.53;280.96;103.34;278.78;-100.15;408.55;-13.57;-67.08;529.29;253.64;260.03;483.72;197.66;157.71;396.42;257.93
1964.43;2049.75;3170.94;3065.58;5666.46;3967.15;3587.69;3104.80;1744.58;1505.28;810.50;582.80;549.17;175.80;303.43;281.07;298.68;542.32;989.69;798.39;1321.34;1581.40;516.70;401.27;613.57;363.77;-13.40;273.47;56.57;-194.08;164.32;253.05;-129.87;721.87;91.59;-289.46;-99.97;546.73
4732.55;1694.40;1634.56;1674.52;2441.95;1197.03;1357.58;1180.82;709.91;441.80;366.46;451.31;65.51;81.44;141.92;198.38;199.75;302.10;253.08;371.16;35.76;983.63;-126.16;473.56;476.03;191.25;-332.85;149.56;197.80;-110.22;-93.14;203.45;51.94;-76.98;88.70;56.22;64.32;263.27
4063.39;1758.52;1880.05;1484.50;2703.18;1445.80;1153.96;795.18;829.66;831.28;1046.73;468.99;630.63;3650.63;15370.40;10807.47;302.84;257.62;248.00;-35.45;408.43;489.99;217.32;502.87;495.83;207.63;101.86;997.87;3552.69;3099.68;9223.10;1699.89;1407.46;12062.42;15782.07;42593.05;85379.91;214640.17
6298.13;3407.67;3216.43;2949.08;4344.16;2393.58;2240.01;2131.15;1295.40;1143.14;1989.10;854.34;1285.26;6147.06;23842.91;17266.85;155.15;375.92;240.26;482.33;360.00;1345.56;200.75;251.32;46.40;312.11;290.43;1225.73;3176.22;3605.22;11534.15;2490.86;1709.60;15413.94;19500.66;58175.07;119008.15;298458.78
4360.94;1913.05;1785.69;1406.41;2791.25;1208.64;1265.84;1063.89;639.72;648.81;306.02;436.49;293.74;68.07;18.87;-92.86;23.67;127.29;166.19;304.48;366.02;898.99;237.57;91.73;121.23;-48.79;205.75;-78.50;7.73;-168.93;118.24;-21.86;-62.27;90.31;-215.97;-35.96;-22.71;-36.30
4431.91;1503.84;1946.64;1674.61;1966.96;958.96;878.87;1056.70;434.92;422.63;363.88;144.03;196.00;-128.83;154.48;101.98;41.01;12.91;397.80;329.36;576.82;997.19;-8.51;24.52;-9.94;12.36;139.51;-47.89;-202.57;57.42;86.66;109.74;421.24;271.98;245.74;222.75;137.98;33.16
4686.97;2110.76;2029.77;1796.69;2300.94;1365.82;1316.20;1089.79;870.97;735.67;468.32;346.10;78.96;146.23;194.20;209.43;79.37;83.16;172.62;173.44;369.25;790.57;125.49;-14.98;210.09;-4.03;177.44;53.81;-81.95;115.77;-10.26;-26.82;-109.49;-110.82;-295.72;-425.57;-114.86;-479.59
4530.00;1736.60;1708.43;1360.15;2234.14;1277.35;1237.92;893.18;726.29;329.79;315.53;87.44;408.77;109.02;-101.27;39.10;172.88;83.42;159.17;466.85;379.14;950.67;187.30;226.39;421.46;175.71;185.35;108.83;18.66;92.23;554.73;53.72;434.81;513.54;383.56;116.42;225.18;528.54
10407.39;3437.21;3365.32;2951.56;4247.91;2351.20;2351.94;2300.50;1531.83;1127.84;1593.28;1092.64;1411.32;7677.82;32176.97;21427.65;146.65;190.32;545.36;345.84;676.04;1653.81;430.89;708.89;90.18;89.05;705.34;2160.98;7265.74;6506.29;18955.65;3798.33;2597.73;22560.97;30653.15;89885.36;178466.28;448791.78
4206.75;1738.97;1903.08;1174.50;2059.18;1242.78;1144.84;1023.30;716.17;577.02;1285.76;416.65;627.68;3739.59;15061.73;10327.46;283.07;153.80;277.47;14.66;275.72;1015.59;284.93;3.42;136.08;406.70;302.83;1404.34;3520.74;3098.24;9328.85;1848.66;1352.42;12084.56;16409.22;45454.69;91927.15;232310.98
4374.35;1748.70;1618.19;1562.59;2166.41;1583.92;1278.78;1178.28;554.29;371.99;369.69;262.20;196.70;180.95;55.75;330.85;20.37;162.70;100.94;604.16;92.58;1042.20;62.36;-17.99;334.91;139.23;-106.55;158.92;-162.33;13.85;110.25;180.33;345.10;244.24;341.99;111.29;113.43;-76.57
7493.64;4286.06;4274.50;3759.55;5285.44;2741.20;2838.03;2569.83;1698.95;1401.58;1223.37;486.58;568.91;202.50;148.18;174.83;94.46;396.44;323.19;416.06;472.35;1510.37;279.23;188.76;797.23;68.88;290.63;318.41;322.19;50.42;441.92;-140.54;-55.47;-62.52;220.38;39.33;-113.96;-11.58
5822.05;2840.05;2827.05;2316.03;3253.91;1826.50;1963.67;1592.72;832.86;628.28;1492.88;768.32;1154.11;5908.34;23466.51;16109.14;57.09;89.28;292.23;293.09;316.09;1400.48;506.61;378.53;27.79;728.25;308.92;1421.62;5081.39;3845.88;11602.77;3034.73;2017.87;15440.02;18186.31;53300.91;108685.72;274685.84
4296.91;1572.86;1534.93;1477.09;2236.76;1442.33;1218.56;822.04;644.31;547.43;458.72;279.80;315.52;206.07;194.92;90.05;14.00;-84.48;55.98;247.79;351.80;1047.31;-129.92;-176.53;-86.13;201.77;165.79;165.56;302.89;-14.00;810.46;315.54;429.71;53.67;574.53;335.27;120.71;428.64
4195.78;1683.43;2044.16;1549.99;1969.06;1088.71;1417.75;977.15;584.15;393.49;257.32;87.53;177.63;118.03;269.80;-101.30;-4.77;227.23;134.82;277.25;559.28;797.23;163.03;217.07;314.30;162.07;7.28;121.87;12.13;153.17;306.82;72.52;261.26;102.74;294.44;158.86;392.41;425.50
4360.13;1853.97;1824.55;1690.74;2144.19;1281.43;1145.45;665.40;468.33;909.27;1090.04;829.10;615.35;4392.20;16637.32;10909.21;127.19;37.26;444.29;474.34;589.12;889.91;371.02;-18.58;148.98;349.18;361.67;1290.27;3887.16;3316.21;9678.26;2089.08;1194.65;12496.45;16237.92;46199.61;94485.16;239834.70
4197.84;1759.94;1943.79;1495.88;2539.56;1553.33;1299.36;1038.82;675.46;677.95;385.53;89.13;301.70;6.94;65.27;131.35;103.39;330.42;509.54;453.23;434.58;681.59;-39.13;153.92;378.09;137.28;147.50;194.85;228.59;101.42;227.35;-300.39;-24.37;300.99;88.58;-50.52;-367.37;111.93
4044.93;1778.67;1866.89;1696.10;2901.94;1500.35;1614.34;1270.06;949.54;824.82;1247.91;418.20;921.21;3810.82;15105.47;10316.57;165.12;412.08;174.24;305.66;485.88;626.95;290.05;416.16;5.77;250.05;353.45;972.06;3438.27;2984.18;9686.25;1703.55;1083.93;10691.20;14432.18;41931.70;81135.79;206300.27
3997.64;1770.10;1682.90;1115.07;2231.82;1216.92;1231.76;1169.43;661.89;595.04;1075.96;137.33;980.93;3910.90;15647.85;10827.20;50.29;80.95;220.77;494.63;366.15;1049.19;278.82;6.99;183.48;76.53;119.07;833.70;2932.58;2863.44;9350.67;1799.39;1750.05;11828.58;16282.71;42454.07;86664.27;213365.59
5931.79;3014.13;3629.15;3410.99;4021.11;2137.93;2270.06;2067.95;1300.37;1229.87;644.19;418.42;699.73;239.05;0.47;-102.34;13.92;7.27;360.00;427.09;477.45;1240.52;-122.09;201.50;-124.82;-102.92;129.89;6.92;-100.88;-101.15;185.60;-197.62;40.67;-39.93;229.29;-148.81;-130.90;73.38
4283.50;1848.29;1845.87;1641.77;2500.49;1171.53;1359.84;770.11;730.22;618.69;354.49;114.16;207.78;349.19;209.43;103.35;162.56;135.66;265.82;196.09;207.66;483.78;220.22;4.02;111.83;22.36;-62.90;30.65;182.91;60.39;111.26;-76.17;-318.98;-218.12;-188.91;-279.62;-440.41;92.07
10279.11;3798.32;3972.60;2857.34;4284.96;2653.96;2267.89;2031.09;1237.79;874.50;2040.29;954.49;1849.33;7703.49;33767.50;21910.27;397.64;166.49;789.26;515.78;636.91;1923.07;246.49;328.44;396.76;723.87;613.62;2412.53;7622.32;6586.54;18417.02;3802.87;3204.73;24823.91;31324.14;88409.09;177528.47;456991.19
