V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4179.63;1695.35;1679.35;1477.79;2017.84;1266.22;1555.51;1063.23;735.10;591.61;149.35;145.15;130.90;224.64;-27.66;-127.82;33.94;-21.98;132.62;481.87;378.09;645.07;210.26;225.48;-237.88;137.72;170.60;198.37;67.06;304.26;531.77;-43.43;-63.55;717.48;4.91;25.01;102.09;218.89
4553.25;1654.15;1820.21;1773.76;2484.04;1169.60;1294.45;1025.01;797.59;956.79;341.62;407.22;459.21;-113.75;199.24;31.62;111.23;-142.62;212.22;400.30;308.89;630.19;111.81;234.33;25.38;220.63;134.30;144.36;-102.32;-34.18;473.33;181.12;-121.61;-104.16;-353.82;-97.27;-384.02;-166.96
4774.27;1991.15;2159.89;1571.10;2660.00;964.52;1275.22;842.77;593.27;572.93;288.67;76.29;511.94;193.53;270.64;183.39;215.66;-15.11;70.65;169.31;67.47;956.19;70.46;168.26;240.20;296.20;-19.24;-127.95;-59.61;-52.72;605.74;52.46;457.74;158.92;-17.57;230.70;50.21;458.38
4532.91;1607.90;1607.36;1807.29;2107.57;1567.35;1274.87;983.11;765.09;570.12;360.22;160.58;645.25;16.40;109.69;88.12;104.82;98.75;269.28;296.72;38.22;938.11;302.28;-419.08;209.32;67.80;-61.94;263.99;123.90;-17.95;-74.51;109.45;-82.39;245.46;306.69;76.89;165.35;-137.96
4669.24;1779.05;1597.40;1442.47;2131.11;1241.03;1095.26;990.48;603.73;608.63;202.09;184.40;486.16;-20.56;-129.15;-122.59;41.10;153.36;214.25;156.96;259.55;874.66;78.66;-164.29;94.22;254.75;-24.45;-171.53;-31.19;-2.27;256.78;-345.67;-157.47;291.20;-155.92;-256.25;45.13;46.42
4140.40;1893.80;1711.77;1816.70;2398.55;1078.76;1209.27;1151.72;873.18;506.55;565.97;175.06;215.94;105.78;-14.51;140.15;66.71;345.97;214.88;385.69;343.79;1036.04;253.87;130.41;433.13;165.30;52.08;210.66;113.85;48.77;-3.78;234.17;179.97;388.17;539.56;88.20;326.74;643.49
4212.19;1689.97;1626.75;1568.35;2456.39;1562.31;946.39;1056.53;688.00;609.24;-107.63;195.81;164.63;114.21;-25.42;-167.20;122.11;193.71;470.93;308.25;136.04;860.60;27.58;403.51;121.42;414.83;37.13;69.42;20.14;-19.17;593.92;131.48;127.70;495.75;187.43;251.25;229.47;513.16
4426.69;1955.46;1615.87;1727.45;2529.45;1635.89;1166.72;962.47;651.48;784.16;197.05;100.97;549.04;167.45;194.08;311.05;66.45;238.50;267.21;254.15;426.79;697.34;-17.53;110.82;33.33;20.89;-16.90;23.81;-10.97;306.88;313.42;-258.13;-41.98;368.10;80.50;17.18;124.27;41.04
4371.09;1305.60;1863.42;1349.34;1837.63;1310.61;1194.29;1187.79;598.45;686.00;-134.28;454.68;250.26;81.65;46.15;177.72;12.14;-52.85;107.73;64.95;95.67;969.20;72.32;497.25;157.88;-50.10;-13.60;195.49;-82.87;64.22;-44.70;-172.27;-72.78;-159.01;160.13;-183.71;-156.84;-171.53
4336.78;1538.84;1689.04;1510.14;2217.07;1557.93;1064.95;1000.51;785.06;555.48;305.41;102.10;273.13;398.52;177.24;119.62;199.06;8.15;85.41;243.30;338.87;1124.19;205.91;1.69;213.68;60.83;-9.62;-105.79;-28.54;18.15;339.57;53.97;307.71;321.47;448.10;100.06;164.21;-164.02
4514.75;1775.22;2183.45;2027.30;2400.47;1381.99;1133.55;1165.88;848.11;748.73;182.54;415.09;435.68;318.16;7.06;-135.77;-143.31;113.68;335.65;230.22;290.94;1116.20;74.00;146.66;411.06;-147.68;114.46;-67.18;98.64;88.94;709.59;494.56;83.54;282.47;334.81;118.02;188.88;97.21
4182.80;1612.98;1788.19;1430.26;2532.69;1479.06;1301.36;1152.38;816.48;668.98;159.77;335.60;50.39;430.83;-19.50;81.45;-68.97;202.87;362.84;78.16;380.92;1106.53;-103.02;320.27;720.95;134.97;86.87;-60.06;142.20;239.45;685.54;184.86;160.15;391.26;206.65;-133.93;-300.39;323.68
4746.25;1739.36;1963.62;1843.52;2604.18;1566.74;1112.10;908.52;745.73;496.35;-43.10;491.42;-8.70;173.06;-40.36;149.11;-63.20;75.93;423.99;349.06;243.83;1077.81;14.40;328.49;180.99;102.00;-52.72;-8.52;-150.12;61.52;539.09;-512.65;-362.76;231.93;-369.70;-388.41;-157.58;-131.88
4387.92;1461.60;1492.51;1559.58;1972.86;1122.54;1084.45;985.39;742.28;436.79;280.10;314.33;230.31;-37.09;98.18;-24.87;4.68;152.83;412.83;12.21;449.80;1018.69;-91.70;629.72;64.66;136.24;43.30;59.86;27.94;124.07;670.32;539.30;609.34;848.17;267.35;78.45;155.45;351.18
4362.78;1690.62;1762.13;1624.99;2419.55;1292.12;1043.12;1045.88;670.11;807.59;213.88;228.88;440.97;-21.43;-18.32;237.23;-76.29;-168.47;336.96;572.29;367.98;853.52;121.86;2.83;52.63;179.69;-125.24;56.74;22.94;-60.16;131.82;164.21;76.27;18.85;-22.85;562.94;23.57;279.02
4574.03;1720.11;1844.12;1653.55;2167.77;1303.69;1134.29;1202.91;733.11;654.65;470.99;456.72;296.74;18.23;242.22;104.23;134.25;-116.85;608.63;344.34;325.88;795.50;-61.23;206.85;232.48;-87.81;70.33;79.62;48.48;-174.64;558.35;264.34;234.04;330.69;-60.04;193.47;348.43;142.97
4581.95;1759.33;1801.52;1718.47;2361.41;1417.27;1193.86;1168.33;494.69;689.69;245.61;-49.54;610.73;88.54;94.75;241.85;463.62;127.69;679.50;455.82;173.40;939.71;151.80;-40.32;210.55;206.80;125.24;121.67;-31.59;-24.33;-195.27;-11.12;141.14;222.91;-63.42;24.89;69.93;-120.29
4453.07;1551.46;1551.82;1567.48;2536.54;1241.68;1228.42;1108.37;470.23;693.78;527.82;59.22;362.17;99.30;192.05;-104.27;121.98;148.30;345.02;102.22;429.98;772.44;196.27;-169.82;75.51;58.83;95.30;112.95;128.71;212.34;72.66;-297.91;-170.87;23.36;-304.96;-382.02;-218.18;-123.84
4655.92;1887.17;1569.10;1580.08;2411.24;1518.41;1305.18;959.45;798.76;838.80;180.95;-264.84;350.76;70.68;-12.48;26.32;42.05;198.51;379.26;304.17;370.71;1238.74;157.86;354.52;214.91;299.31;50.33;5.00;108.41;198.11;226.80;104.75;457.27;137.72;190.15;220.98;90.55;528.62
4162.20;1975.13;2254.03;1696.71;2403.14;1303.64;1154.87;1079.58;961.38;334.98;538.33;74.82;296.37;19.89;-180.12;35.72;83.66;134.51;813.78;261.86;196.59;869.59;-18.70;-14.06;-4.31;-27.98;49.02;-166.84;60.25;62.27;271.21;-159.64;113.70;145.07;215.84;171.24;167.07;-16.56
4209.49;1639.72;2309.44;1676.31;2120.87;1038.62;1387.36;914.43;907.01;653.42;539.66;220.23;302.32;282.78;126.69;86.31;137.37;-22.24;556.20;211.25;326.47;1038.91;232.86;414.88;182.30;24.99;163.64;-95.03;183.99;104.51;218.60;175.63;-136.84;-280.60;-261.04;-59.75;27.54;-327.35
4222.72;1436.97;1404.60;1206.76;2077.95;1038.01;702.73;852.29;413.40;683.58;419.89;226.97;319.81;206.45;-286.80;64.05;219.74;26.56;376.83;107.21;174.81;521.99;-56.38;385.52;72.42;-114.00;-96.01;-32.77;33.07;-130.48;920.38;376.64;103.96;576.14;-113.90;7.34;5.03;141.06
4456.33;1853.54;1966.03;1572.14;2408.70;1457.28;1344.51;985.74;653.94;677.91;424.15;297.47;359.88;306.37;67.39;52.64;-0.78;75.76;569.03;356.14;543.01;880.73;-65.89;7.31;560.99;162.79;101.58;282.00;-114.33;-0.82;77.91;292.37;203.96;19.34;155.63;234.07;146.16;432.80
4350.96;1831.80;1899.66;1889.30;2241.40;1079.64;1025.79;821.65;627.28;558.25;666.15;276.29;106.29;114.62;95.22;156.59;164.77;219.52;194.54;214.20;187.20;912.78;1.18;32.97;-77.33;-83.79;24.41;46.25;-117.38;94.18;273.18;102.06;117.23;-10.44;357.95;-21.73;-23.61;185.03
4484.85;2246.86;1869.12;1803.36;2710.97;1413.41;1309.52;1026.63;704.33;618.69;503.67;414.31;120.78;-9.55;70.30;-40.66;64.59;73.95;429.12;226.59;338.50;1004.08;-98.77;95.93;302.31;13.11;-61.39;123.43;-34.07;-48.34;336.25;20.31;68.40;189.19;-29.24;36.70;-67.27;-378.06
4566.87;1601.06;1682.55;1418.45;1988.26;1250.67;957.37;865.61;647.20;511.61;864.06;252.13;100.08;-98.22;-40.95;100.13;269.46;382.88;471.51;-29.73;598.78;796.68;19.97;140.77;151.34;134.29;182.53;219.22;117.42;-28.83;308.00;31.05;263.94;109.73;71.96;287.29;-77.01;-174.67
4106.48;1704.01;1321.77;1563.64;1660.44;928.06;1065.74;1058.98;604.89;513.50;600.19;129.37;179.38;245.61;14.51;-34.88;391.27;157.37;468.36;282.24;495.86;643.79;131.42;-27.94;183.35;-72.55;-135.69;11.84;163.85;22.57;42.34;25.93;-111.79;627.70;-84.83;73.61;44.68;-20.27
3915.62;1715.33;1873.64;1227.52;1995.26;1420.07;1147.92;1143.09;295.08;586.34;565.54;-23.47;279.87;129.16;-24.53;-221.56;-38.67;-67.26;283.28;151.33;25.97;1020.65;-169.68;36.44;224.67;-140.23;-13.76;149.08;19.66;-23.47;596.95;74.11;124.51;144.10;-128.13;41.29;10.19;-241.49
4379.40;1845.32;1884.96;1488.86;2589.13;1403.03;1270.31;980.92;636.92;842.76;365.99;181.20;341.68;-99.80;56.47;122.19;83.36;78.00;196.65;245.57;178.73;728.39;157.46;-54.38;407.61;107.38;-0.99;-79.42;4.32;100.99;-51.47;-8.77;-33.14;108.79;173.37;45.48;-48.94;200.98
4827.63;1627.49;1327.69;1362.37;2131.81;1649.69;1294.58;1045.66;786.53;670.30;542.42;194.08;174.88;130.24;-80.54;29.37;199.54;431.90;213.17;396.85;-10.34;851.15;96.00;200.86;305.85;196.59;217.47;163.20;70.62;122.34;799.91;85.53;446.38;226.28;138.73;115.84;-63.59;120.05
4399.10;1945.98;1695.18;1318.42;2124.19;1166.84;1022.93;1300.17;555.63;575.30;303.30;306.85;360.05;145.19;38.20;30.42;89.47;156.18;414.32;348.69;199.55;1105.70;-30.88;-185.98;116.60;-79.00;-36.26;-124.51;-86.55;-128.56;376.49;136.68;74.87;441.35;-132.05;69.22;215.15;316.05
4312.97;1848.07;1710.63;1289.12;2068.32;1063.20;1015.89;852.24;823.48;683.53;586.03;301.97;-58.68;72.55;-78.64;63.09;-34.07;564.96;258.48;421.64;54.99;661.55;-59.46;67.99;328.69;56.44;-36.22;19.97;108.73;-35.71;394.40;301.61;371.52;-105.06;204.62;99.03;-98.33;169.53
4909.57;1884.71;2240.04;1162.59;2327.94;1451.45;1258.46;964.75;634.45;607.97;393.33;146.32;22.24;-149.01;65.19;-163.14;26.88;128.13;250.11;298.49;226.61;678.40;-45.33;-65.11;717.18;-27.74;-51.88;-120.47;-21.90;47.83;386.25;377.14;175.08;305.66;-18.47;-97.72;11.46;100.92
3979.05;1704.78;2065.31;1280.27;2025.45;1171.57;812.66;1140.76;332.72;549.68;-36.16;150.42;355.09;58.68;51.06;247.96;5.38;312.76;-148.28;117.20;239.27;750.71;-89.35;181.73;652.71;232.39;-4.65;82.86;164.90;37.47;606.28;289.23;-28.24;427.05;525.87;253.99;211.67;498.23
4646.84;1622.84;1873.12;1377.59;2310.18;1625.98;1149.18;807.36;796.47;482.94;237.30;462.29;303.03;171.27;1.44;110.86;106.47;29.51;379.08;-0.32;161.64;851.01;351.82;125.93;56.17;83.43;-223.40;-118.55;-219.66;-198.26;711.57;225.10;208.39;346.45;381.54;-83.28;138.92;-30.23
4388.44;1654.28;1904.04;1560.98;2476.82;1607.89;1403.60;1117.10;755.63;492.13;225.72;548.78;527.51;308.74;148.52;26.84;128.31;281.62;9.45;384.69;256.54;1122.78;76.89;93.20;-211.91;-19.77;-102.89;-89.02;-4.12;101.22;-58.99;-171.93;49.56;-354.70;-333.66;-65.32;-361.27;-220.32
4463.22;1882.35;1702.55;1569.87;2319.45;1376.08;1276.44;901.55;736.66;544.44;385.32;119.13;148.06;194.94;234.69;-120.46;118.00;150.90;251.42;282.74;306.70;796.87;144.87;267.35;270.26;-116.11;6.00;13.52;255.37;-72.55;504.86;53.67;23.99;-142.63;183.26;-310.99;-245.27;94.72
4290.27;1859.57;1813.24;1544.76;2277.27;1311.18;1674.13;899.66;747.25;860.82;223.83;560.24;298.12;336.27;170.52;-61.96;-80.85;-19.64;242.42;-34.91;269.11;807.09;318.94;-120.82;280.97;20.65;236.40;-199.57;-347.01;70.17;-125.81;-252.67;-115.53;385.94;-486.69;-131.75;-234.47;-14.48
4573.77;1437.27;1899.79;1339.79;2231.82;1325.38;1092.61;1277.46;822.48;595.79;399.09;15.34;-98.00;-166.99;6.39;16.07;59.39;42.94;546.75;222.96;583.01;1014.81;106.69;-92.46;-75.78;196.91;156.09;0.72;-1.12;5.36;186.44;137.27;90.56;231.48;112.66;50.85;-91.49;283.58
4536.42;1640.11;1611.66;1801.62;2219.96;1172.53;1340.30;1157.46;740.33;474.42;-12.40;718.05;318.15;-32.64;234.05;8.76;270.20;129.18;246.02;217.24;333.76;1078.77;241.46;419.63;123.41;-35.32;-87.47;219.46;31.39;36.92;-49.62;-164.80;225.32;-207.88;-208.67;-223.85;-362.75;85.54
4019.49;1641.66;1511.59;1675.78;2085.96;1116.23;1108.68;1126.78;367.03;547.17;377.70;341.09;311.36;67.32;-176.02;-43.52;112.66;152.79;211.41;-120.11;205.88;1083.11;241.64;254.97;-104.43;-62.02;168.02;-54.13;-48.88;-31.13;603.72;19.56;244.42;569.44;-150.48;9.47;10.72;175.32
4194.11;1469.05;1679.70;1562.03;2169.04;1107.07;1260.20;851.54;931.69;787.06;469.18;194.69;397.24;37.79;117.39;-157.11;187.83;153.32;445.55;323.59;314.58;851.92;-45.65;68.99;205.10;310.08;99.95;138.32;207.69;200.02;-28.42;197.36;277.09;-46.68;352.34;-114.20;37.03;-36.47
4377.22;1520.28;1382.09;1806.28;2467.98;1392.60;1130.34;1241.88;665.61;695.32;190.81;354.32;379.33;46.51;81.85;-13.82;103.73;41.58;122.67;119.56;501.56;1103.10;101.71;-12.51;248.87;-12.00;-135.26;-74.98;-145.56;-171.27;339.20;6.55;-261.60;272.92;9.11;-415.07;-244.00;-312.22
4535.86;1726.87;1761.73;1803.71;2683.49;1260.35;1165.90;1086.24;823.13;472.70;696.76;325.22;67.84;65.66;134.69;-28.53;104.95;79.63;239.27;340.25;265.61;918.89;359.02;-30.96;121.51;2.35;54.67;255.11;154.81;149.33;474.76;112.93;133.06;500.74;-38.19;-10.95;161.75;181.85
4655.62;1454.54;1930.80;1646.70;2162.69;1221.57;982.72;886.87;946.25;455.34;341.45;153.10;372.46;224.55;1.23;248.56;69.84;18.81;459.09;397.54;267.29;864.57;75.35;-104.66;128.04;-0.64;-60.27;-118.47;-294.36;2.86;617.63;-50.95;-384.15;71.87;-2.89;168.17;144.77;-205.75
4687.49;1773.63;1789.33;1701.59;2267.26;1316.88;1163.12;1301.83;532.98;405.88;284.45;143.07;394.99;-211.80;260.15;18.28;-80.63;-97.25;248.45;518.46;428.66;1122.96;40.03;93.20;6.58;-167.61;24.69;-8.56;-146.76;24.05;621.08;-331.78;-222.81;129.88;-317.29;-450.17;-285.00;-348.52
4034.91;1645.45;1875.66;1631.13;2241.36;1383.97;1172.63;960.32;800.44;562.78;458.12;588.16;382.91;-61.51;152.88;-19.89;-42.31;283.69;280.35;362.68;274.67;885.07;236.93;125.89;355.85;154.94;201.01;-202.05;126.54;270.97;206.45;-68.53;-98.52;280.52;37.65;-87.43;-48.04;101.65
4327.45;1686.09;1619.77;1620.84;2012.28;1413.85;1195.55;642.61;788.95;379.86;486.53;459.31;108.12;-171.31;-17.47;260.66;233.87;-12.16;296.68;452.14;514.04;996.64;-49.00;-80.41;31.10;174.39;96.57;157.20;-17.69;39.23;-72.78;68.49;1.62;-220.23;-109.28;-155.33;64.82;55.80
4393.02;1399.68;2141.46;1982.61;2188.38;1171.75;1322.15;1180.87;646.29;605.72;316.48;325.10;281.62;26.12;280.41;198.70;-34.46;16.83;270.54;105.26;263.92;1023.90;157.09;334.61;361.75;-22.04;9.26;-110.07;-89.75;55.07;-101.17;-106.80;-72.82;233.19;71.80;-24.85;185.20;358.40
4236.00;2135.17;1951.86;1588.75;2276.18;1085.33;1323.98;1152.90;797.46;941.93;660.72;108.62;196.25;-0.91;131.51;-21.10;-25.40;177.54;248.58;396.81;207.11;680.59;-145.32;-112.24;93.67;237.25;116.05;197.25;-66.21;16.23;125.51;1.09;-203.54;-241.43;-139.51;-719.30;-589.68;-390.87
4305.00;1577.03;1716.42;1334.99;1992.51;1185.15;1140.93;1225.18;701.74;708.42;595.89;-50.40;358.42;240.04;97.34;84.86;160.13;107.20;279.86;321.60;98.00;785.59;30.66;-97.85;288.92;99.45;-43.89;73.18;-142.52;-4.19;823.41;234.04;242.12;555.47;333.21;252.85;300.43;369.74
4236.43;1750.34;1913.34;1498.28;2343.29;1259.39;1277.35;1354.86;800.53;432.52;742.09;199.27;233.02;164.00;-164.09;-90.45;106.12;321.53;421.25;346.92;251.35;797.46;148.58;301.50;53.49;94.47;69.66;-40.53;-160.13;170.92;759.67;-194.97;392.45;348.03;294.73;95.79;116.91;-455.64
4454.10;1839.98;1970.94;1536.13;2163.48;1361.71;1265.97;1243.19;650.05;706.35;577.07;490.04;541.55;3.24;181.35;198.78;32.38;311.31;329.31;435.07;363.10;853.84;267.54;-17.08;94.58;50.54;-122.21;24.49;85.63;-56.75;451.34;234.63;160.87;369.08;80.58;74.55;114.33;159.09
4520.15;1779.79;1599.11;1903.73;2331.13;1597.54;1540.41;1455.32;896.90;451.25;523.00;472.92;236.94;201.13;4.61;155.82;133.34;140.11;260.10;72.13;392.58;864.57;-11.96;-26.80;331.46;41.10;-87.43;-127.91;-18.78;115.85;315.23;144.24;74.65;-52.37;84.83;122.94;201.28;37.61
4497.79;1772.47;1608.50;1368.65;2410.01;1411.44;1312.43;1122.09;585.70;500.62;305.80;333.31;-6.79;180.37;175.72;384.74;235.39;205.16;269.64;128.77;363.06;711.49;-113.85;-135.61;-57.71;131.70;43.57;107.15;-32.83;277.86;983.62;27.91;-64.74;1.34;-422.73;-209.79;-25.17;-325.11
4563.02;1891.60;2197.66;1596.65;2554.26;1162.32;1412.20;993.15;627.67;582.34;148.27;236.14;172.38;17.48;303.38;229.24;108.72;273.87;352.80;239.08;457.86;654.93;-13.49;198.31;360.20;71.47;77.25;6.24;-38.51;157.43;151.12;-101.09;68.48;-165.67;-110.85;-20.83;-62.12;94.02
4577.54;1891.95;1858.33;1864.10;2969.18;1788.91;1515.70;784.53;769.55;548.49;240.06;268.38;-75.17;120.69;268.57;68.87;68.58;41.84;292.82;69.22;358.55;828.87;-91.20;201.18;-220.40;38.59;182.09;-144.36;79.03;83.82;200.31;-238.49;-101.62;191.91;45.07;-137.33;-199.73;-100.18
4600.20;1546.51;1662.24;1513.98;1873.81;1077.93;1157.08;752.40;628.96;601.50;383.51;222.87;123.86;-133.89;166.50;46.09;99.53;142.92;286.43;193.37;515.72;1072.83;109.36;-17.49;92.67;170.88;93.23;128.83;238.04;85.58;881.69;162.20;231.87;270.77;266.23;183.87;-57.61;516.34
4620.97;1872.79;2020.78;1572.84;2363.38;1135.20;1102.73;1045.70;776.46;313.04;471.55;485.98;284.96;-152.37;135.19;-32.67;267.73;195.69;320.63;186.51;381.92;960.76;320.30;390.36;-193.02;57.80;31.53;151.32;-64.05;51.86;259.85;196.36;-31.73;12.35;149.65;41.17;-112.40;39.24
4091.32;1642.26;1662.90;1489.21;2657.16;1369.07;1147.19;820.51;651.09;305.08;624.47;199.22;245.85;141.37;68.36;182.42;-40.49;262.68;169.65;193.28;379.46;832.15;-38.81;-18.22;248.82;187.78;-55.42;91.82;120.62;58.79;754.96;102.40;163.38;196.46;75.75;356.72;277.27;173.28
4913.55;1758.30;2086.93;1781.08;2233.22;1439.79;1494.82;1324.36;675.72;572.18;390.79;121.33;360.21;275.39;91.29;-152.81;35.63;443.92;320.22;350.83;91.89;691.23;210.12;-143.24;-159.60;105.23;40.67;138.76;-27.46;113.07;577.27;39.70;47.77;586.02;-274.11;117.07;127.50;-13.30
4447.80;1542.42;1981.69;1527.67;2478.44;1153.30;1295.71;912.55;613.88;721.60;205.62;263.63;386.49;179.33;3.55;47.90;169.76;93.64;410.40;684.68;358.32;1013.90;188.11;287.39;455.78;-96.98;66.43;-86.02;162.21;4.65;-249.51;-287.30;-74.23;-14.26;-482.20;154.51;-217.65;208.98
4109.86;1571.48;2494.30;1881.19;2597.18;1539.18;1324.06;1097.33;692.49;663.66;421.05;271.19;275.38;-60.30;36.84;19.93;45.08;51.22;285.26;82.07;193.72;643.75;101.12;387.12;-158.15;178.38;-140.03;-74.50;73.70;64.46;240.93;322.42;211.11;413.56;39.38;-57.41;385.54;45.07
4663.16;1620.00;1811.61;2115.37;2259.77;1560.34;1429.09;1120.95;668.85;465.93;607.17;172.86;230.52;254.25;133.93;28.77;1.56;5.99;362.66;209.30;250.71;1087.22;321.07;200.18;40.59;177.26;161.81;92.22;83.11;122.46;1021.84;256.74;729.25;1020.78;388.26;450.95;163.18;258.25
4497.66;1440.97;1714.57;1867.50;2191.31;1220.25;1151.01;796.36;765.44;428.61;126.53;38.30;156.43;34.80;128.98;273.03;-71.66;329.06;231.08;501.07;474.63;778.33;-52.30;125.89;-77.51;-97.26;-14.11;-89.10;-19.10;217.11;420.85;153.55;172.70;98.72;434.94;350.69;164.99;189.23
3964.66;1563.51;1515.63;1950.30;1941.19;944.85;1138.46;1064.94;626.24;373.75;749.37;194.94;-38.36;73.38;169.12;8.20;-56.01;147.90;491.81;116.29;208.70;861.05;290.05;-89.09;177.76;-119.54;69.02;24.37;266.82;71.54;338.94;149.31;64.95;155.92;472.26;-26.08;134.34;-92.35
4061.33;1909.30;2290.70;1511.45;2114.04;895.33;1042.25;901.81;364.18;524.09;358.28;726.31;630.55;-114.62;206.98;-13.42;40.36;179.61;578.12;278.34;279.37;798.83;11.68;121.37;47.40;193.16;-120.55;273.47;80.47;-83.58;133.58;80.41;-7.53;215.23;159.51;84.47;28.56;-27.45
4591.76;1935.22;1457.11;1526.84;2147.38;961.15;1160.56;952.61;530.99;543.70;340.63;162.05;205.49;39.74;173.86;212.48;116.52;-72.72;216.77;323.23;234.81;943.91;-95.37;45.94;139.35;20.01;-106.47;-5.60;115.98;-92.97;578.32;85.11;170.49;-135.24;418.57;301.36;-111.18;220.44
4173.08;1418.33;1536.64;1592.90;2220.31;1033.67;1164.90;798.60;652.86;665.07;219.05;478.80;-161.84;164.88;192.85;-60.51;96.06;-79.41;183.20;-9.85;327.84;594.62;-41.07;-82.78;41.77;-86.54;-12.72;-132.88;37.35;42.91;34.31;-18.59;59.51;-21.49;226.93;189.16;215.52;52.54
4016.10;1567.90;2100.66;1480.88;2412.33;1583.35;1257.72;1133.05;588.43;410.94;500.66;110.66;257.84;-11.50;-2.88;-68.39;-9.02;32.68;242.33;402.80;7.02;653.52;152.43;77.03;142.17;-66.05;4.17;-222.02;-203.89;154.85;231.47;36.30;-10.46;-254.84;81.07;-46.67;-117.44;137.59
4052.81;1888.46;1819.68;1679.58;2569.35;1278.84;1200.07;985.22;982.25;644.23;288.32;457.02;179.17;249.14;288.58;-163.94;31.64;104.30;125.15;137.26;230.66;835.62;229.73;-195.02;374.60;29.46;-87.39;92.10;-31.67;94.50;119.92;239.50;-179.46;-262.64;-40.21;119.86;101.93;141.63
4017.73;1635.42;1951.33;1385.75;2060.41;1182.39;893.50;950.33;782.47;361.22;140.05;184.35;-78.34;103.99;249.66;54.85;-70.01;89.81;121.01;134.99;-127.29;1082.56;136.81;-81.92;491.15;91.28;-48.38;172.33;-95.96;-50.03;497.25;71.38;211.07;-35.06;179.88;-41.21;-103.40;193.07
4468.45;1497.46;2062.02;1910.80;2353.53;1223.85;1325.58;973.43;733.20;726.22;468.32;138.84;246.01;3.36;309.18;94.99;40.49;377.02;247.23;62.41;55.76;776.14;258.40;185.48;157.42;414.35;-144.96;82.26;18.98;259.94;1260.79;133.70;115.49;215.11;358.61;50.97;147.06;289.29
4386.55;1517.87;1595.34;1544.32;2099.13;1181.30;865.41;910.45;475.85;531.26;322.29;75.30;73.13;231.12;161.00;246.35;108.89;312.19;283.73;637.79;293.85;1084.93;178.60;29.73;296.32;-128.31;21.47;122.43;157.17;221.93;-153.56;236.94;178.06;121.14;73.12;212.66;178.73;620.81
4280.85;1466.12;1581.52;1519.47;1799.31;1287.21;830.46;1030.36;659.86;682.13;122.53;136.07;-12.41;180.53;13.71;40.14;2.82;-214.54;185.45;276.57;254.86;734.14;73.23;-15.98;554.00;14.47;-127.54;2.48;41.91;84.13;309.51;392.96;140.54;569.03;106.97;-7.22;269.17;273.88
3986.42;1664.01;1958.75;1400.57;2310.96;1386.81;1049.89;1131.82;877.71;531.65;596.92;174.54;117.57;-35.84;21.79;-154.38;222.25;236.78;374.58;-3.18;358.96;1244.81;121.23;-49.95;180.49;92.64;-36.86;-83.54;-11.49;-122.85;639.42;383.73;312.86;573.46;251.68;246.61;195.67;295.41
3999.74;1464.01;1563.09;1515.46;1775.42;1312.15;1221.08;1109.73;480.47;750.18;21.01;121.98;208.66;325.18;49.32;192.59;78.59;199.70;81.81;343.61;512.31;925.33;61.23;168.81;311.80;193.04;234.97;104.51;119.86;180.35;-97.42;143.73;-286.06;-12.39;299.84;-77.17;188.80;-16.11
4293.95;1834.81;1617.27;1612.52;2603.39;1440.49;1335.57;1010.94;693.79;544.88;103.07;530.46;228.98;13.21;359.48;92.10;88.30;56.38;187.61;348.92;327.89;961.63;161.31;175.16;216.36;413.67;-24.45;-12.44;4.56;199.44;-130.52;166.56;-56.79;-31.73;86.15;-284.22;-129.63;-106.14
4385.23;1907.10;2263.07;1846.31;2520.09;1121.62;1339.56;1023.30;798.46;786.62;164.37;434.50;200.87;158.06;42.13;-114.52;-96.80;-113.46;262.40;301.90;460.42;877.08;75.58;406.89;144.25;163.15;141.97;89.74;135.67;-75.64;-83.17;295.06;426.73;-31.16;253.08;286.64;-53.64;213.14
4237.54;1616.08;1628.81;1253.46;2044.66;1058.47;1199.89;529.53;838.39;543.26;176.56;208.43;89.67;349.89;166.88;-142.12;-124.11;169.44;80.82;549.96;119.04;644.07;-11.86;-62.05;-18.48;45.76;50.53;27.29;255.09;15.65;492.67;-112.55;-3.83;106.80;181.65;35.92;-260.20;125.15
4306.54;1760.32;1883.73;1887.82;2130.01;1018.90;1114.54;786.76;479.09;516.49;253.06;126.87;109.95;33.68;94.88;58.50;-55.27;288.89;168.48;212.61;300.37;475.01;275.02;170.18;267.12;-73.38;39.40;128.51;86.11;-175.66;441.50;163.54;270.53;410.76;395.23;227.87;325.47;386.58
4126.95;1239.47;1658.77;1076.52;1752.10;885.86;1172.41;553.60;616.82;616.36;223.10;244.35;65.85;32.35;101.61;371.12;312.98;7.71;478.44;227.68;306.61;884.65;115.07;172.46;-5.63;178.66;20.08;-193.65;21.26;187.74;622.72;234.46;304.48;309.60;701.09;19.27;211.26;463.64
